file	import_type	module	resolved
app/sdk/modifiers/modifierSummonWatchNearbyApplyModifiersOncePerTurn.coffee	require	app/common/utils/utils_game_session	app/common/utils/utils_game_session.coffee
app/sdk/modifiers/modifierSummonWatchNearbyApplyModifiersOncePerTurn.coffee	require	app/sdk/helpers/stringifiers	app/sdk/helpers/stringifiers.coffee
app/sdk/modifiers/modifierSummonWatchNearbyApplyModifiersToBoth.coffee	require	./modifierSummonWatchApplyModifiersToBoth	app/sdk/modifiers/modifierSummonWatchApplyModifiersToBoth.coffee
app/sdk/modifiers/modifierSummonWatchNearbyTransform.coffee	require	./modifierSummonWatchTransform	app/sdk/modifiers/modifierSummonWatchTransform.coffee
app/sdk/modifiers/modifierSummonWatchPutCardInHand.coffee	require	./modifierSummonWatch	app/sdk/modifiers/modifierSummonWatch.coffee
app/sdk/modifiers/modifierSummonWatchPutCardInHand.coffee	require	app/sdk/actions/playCardFromHandAction	app/sdk/actions/playCardFromHandAction.coffee
app/sdk/modifiers/modifierSummonWatchPutCardInHand.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierSummonWatchPutCardInHand.coffee	require	app/sdk/actions/putCardInHandAction	app/sdk/actions/putCardInHandAction.coffee
app/sdk/modifiers/modifierSummonWatchSpawnEntity.coffee	require	app/common/config	app/common/config.js
app/sdk/modifiers/modifierSummonWatchSpawnEntity.coffee	require	app/common/utils/utils_javascript	app/common/utils/utils_javascript.js
app/sdk/modifiers/modifierSummonWatchSpawnEntity.coffee	require	app/common/utils/utils_game_session	app/common/utils/utils_game_session.coffee
app/sdk/modifiers/modifierSummonWatchSpawnEntity.coffee	require	app/common/utils/utils_position	app/common/utils/utils_position.js
app/sdk/modifiers/modifierSummonWatchSpawnEntity.coffee	require	./modifierSummonWatch	app/sdk/modifiers/modifierSummonWatch.coffee
app/sdk/modifiers/modifierSummonWatchSpawnEntity.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierSummonWatchSpawnEntity.coffee	require	app/sdk/actions/playCardSilentlyAction	app/sdk/actions/playCardSilentlyAction.coffee
app/sdk/modifiers/modifierSummonWatchSpawnEntity.coffee	require	app/sdk/actions/playCardAction	app/sdk/actions/playCardAction.coffee
app/sdk/modifiers/modifierSummonWatchTransform.coffee	require	./modifierSummonWatch	app/sdk/modifiers/modifierSummonWatch.coffee
app/sdk/modifiers/modifierSummonWatchTransform.coffee	require	app/sdk/actions/removeAction	app/sdk/actions/removeAction.coffee
app/sdk/modifiers/modifierSummonWatchTransform.coffee	require	app/sdk/actions/playCardAsTransformAction	app/sdk/actions/playCardAsTransformAction.coffee
app/sdk/modifiers/modifierSummonWatchTransform.coffee	require	app/sdk/modifiers/modifierTransformed	app/sdk/modifiers/modifierTransformed.coffee
app/sdk/modifiers/modifierSurviveDamageWatch.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierSurviveDamageWatch.coffee	require	app/sdk/actions/damageAction	app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierSurviveDamageWatchBur.coffee	require	underscore	underscore
app/sdk/modifiers/modifierSurviveDamageWatchBur.coffee	require	./modifierSurviveDamageWatch	app/sdk/modifiers/modifierSurviveDamageWatch.coffee
app/sdk/modifiers/modifierSurviveDamageWatchBur.coffee	require	app/sdk/actions/playCardAsTransformAction	app/sdk/actions/playCardAsTransformAction.coffee
app/sdk/modifiers/modifierSurviveDamageWatchBur.coffee	require	app/sdk/actions/removeAction	app/sdk/actions/removeAction.coffee
app/sdk/modifiers/modifierSurviveDamageWatchBur.coffee	require	app/sdk/cards/factionsLookup.coffee	app/sdk/cards/factionsLookup.coffee
app/sdk/modifiers/modifierSurviveDamageWatchBur.coffee	require	app/sdk/cards/racesLookup.coffee	app/sdk/cards/racesLookup.coffee
app/sdk/modifiers/modifierSurviveDamageWatchReturnToHand.coffee	require	./modifierSurviveDamageWatch	app/sdk/modifiers/modifierSurviveDamageWatch.coffee
app/sdk/modifiers/modifierSurviveDamageWatchReturnToHand.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierSurviveDamageWatchReturnToHand.coffee	require	app/sdk/actions/putCardInHandAction	app/sdk/actions/putCardInHandAction.coffee
app/sdk/modifiers/modifierSurviveDamageWatchReturnToHand.coffee	require	app/sdk/actions/removeAction	app/sdk/actions/removeAction.coffee
app/sdk/modifiers/modifierSwitchAllegiancesGainAttack.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierSwitchAllegiancesGainAttack.coffee	require	app/sdk/actions/swapUnitAllegianceAction	app/sdk/actions/swapUnitAllegianceAction.coffee
app/sdk/modifiers/modifierSwitchAllegiancesGainAttack.coffee	require	i18next	i18next
app/sdk/modifiers/modifierSwitchAllegiancesGainAttack.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierSwitchAllegiancesGainAttack.coffee	require	app/sdk/helpers/stringifiers	app/sdk/helpers/stringifiers.coffee
app/sdk/modifiers/modifierSynergize.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierSynergize.coffee	require	app/sdk/actions/playSignatureCardAction	app/sdk/actions/playSignatureCardAction.coffee
app/sdk/modifiers/modifierSynergize.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierSynergize.coffee	require	i18next	i18next
app/sdk/modifiers/modifierSynergizeApplyModifiers.coffee	require	app/common/config	app/common/config.js
app/sdk/modifiers/modifierSynergizeApplyModifiers.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierSynergizeApplyModifiers.coffee	require	./modifierSynergize	app/sdk/modifiers/modifierSynergize.coffee
app/sdk/modifiers/modifierSynergizeApplyModifiers.coffee	require	app/common/utils/utils_game_session	app/common/utils/utils_game_session.coffee
app/sdk/modifiers/modifierSynergizeApplyModifiers.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierSynergizeApplyModifiers.coffee	require	underscore	underscore
app/sdk/modifiers/modifierSynergizeApplyModifiersToGeneral.coffee	require	app/common/config	app/common/config.js
app/sdk/modifiers/modifierSynergizeApplyModifiersToGeneral.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierSynergizeApplyModifiersToGeneral.coffee	require	./modifierSynergize	app/sdk/modifiers/modifierSynergize.coffee
app/sdk/modifiers/modifierSynergizeApplyModifiersToGeneral.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierSynergizeApplyModifiersToGeneral.coffee	require	underscore	underscore
app/sdk/modifiers/modifierSynergizeApplyModifiersToWraithlings.coffee	require	./modifierSynergizeApplyModifiers	app/sdk/modifiers/modifierSynergizeApplyModifiers.coffee
app/sdk/modifiers/modifierSynergizeApplyModifiersToWraithlings.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierSynergizeApplyModifiersToWraithlings.coffee	require	app/sdk/cards/cardsLookupComplete	app/sdk/cards/cardsLookupComplete.coffee
app/sdk/modifiers/modifierSynergizeBuffSelf.coffee	require	./modifierSynergize	app/sdk/modifiers/modifierSynergize.coffee
app/sdk/modifiers/modifierSynergizeDamageClosestEnemy.coffee	require	./modifierSynergize	app/sdk/modifiers/modifierSynergize.coffee
app/sdk/modifiers/modifierSynergizeDamageClosestEnemy.coffee	require	app/sdk/actions/damageAction	app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierSynergizeDamageClosestEnemy.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierSynergizeDamageEnemy.coffee	require	./modifierSynergize	app/sdk/modifiers/modifierSynergize.coffee
app/sdk/modifiers/modifierSynergizeDamageEnemy.coffee	require	app/sdk/actions/randomDamageAction	app/sdk/actions/randomDamageAction.coffee
app/sdk/modifiers/modifierSynergizeDamageEnemy.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierSynergizeDamageEnemyGeneral.coffee	require	./modifierSynergize	app/sdk/modifiers/modifierSynergize.coffee
app/sdk/modifiers/modifierSynergizeDamageEnemyGeneral.coffee	require	app/sdk/actions/damageAction	app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierSynergizeDrawBloodboundSpell.coffee	require	./modifierSynergize	app/sdk/modifiers/modifierSynergize.coffee
app/sdk/modifiers/modifierSynergizeDrawBloodboundSpell.coffee	require	app/sdk/actions/putCardInHandAction	app/sdk/actions/putCardInHandAction.coffee
app/sdk/modifiers/modifierSynergizeHealMyGeneral.coffee	require	./modifierSynergize	app/sdk/modifiers/modifierSynergize.coffee
app/sdk/modifiers/modifierSynergizeHealMyGeneral.coffee	require	app/sdk/actions/healAction	app/sdk/actions/healAction.coffee
app/sdk/modifiers/modifierSynergizePutCardInHand.coffee	require	./modifierSynergize	app/sdk/modifiers/modifierSynergize.coffee
app/sdk/modifiers/modifierSynergizePutCardInHand.coffee	require	app/sdk/actions/putCardInHandAction	app/sdk/actions/putCardInHandAction.coffee
app/sdk/modifiers/modifierSynergizeRazorArchitect.coffee	require	./modifierSynergize	app/sdk/modifiers/modifierSynergize.coffee
app/sdk/modifiers/modifierSynergizeRazorArchitect.coffee	require	./modifierStunnedVanar	app/sdk/modifiers/modifierStunnedVanar.coffee
app/sdk/modifiers/modifierSynergizeRazorArchitect.coffee	require	app/sdk/actions/damageAction	app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierSynergizeRazorArchitect.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierSynergizeRefreshSpell.coffee	require	./modifierSynergize	app/sdk/modifiers/modifierSynergize.coffee
app/sdk/modifiers/modifierSynergizeSpawnEntityFromDeck.coffee	require	app/common/config	app/common/config.js
app/sdk/modifiers/modifierSynergizeSpawnEntityFromDeck.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierSynergizeSpawnEntityFromDeck.coffee	require	app/common/utils/utils_game_session	app/common/utils/utils_game_session.coffee
app/sdk/modifiers/modifierSynergizeSpawnEntityFromDeck.coffee	require	app/sdk/actions/playCardSilentlyAction	app/sdk/actions/playCardSilentlyAction.coffee
app/sdk/modifiers/modifierSynergizeSpawnEntityFromDeck.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierSynergizeSpawnEntityFromDeck.coffee	require	app/sdk/actions/playSignatureCardAction	app/sdk/actions/playSignatureCardAction.coffee
app/sdk/modifiers/modifierSynergizeSpawnVanarToken.coffee	require	app/common/config	app/common/config.js
app/sdk/modifiers/modifierSynergizeSpawnVanarToken.coffee	require	app/common/utils/utils_game_session	app/common/utils/utils_game_session.coffee
app/sdk/modifiers/modifierSynergizeSpawnVanarToken.coffee	require	./modifierSynergize	app/sdk/modifiers/modifierSynergize.coffee
app/sdk/modifiers/modifierSynergizeSpawnVanarToken.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierSynergizeSpawnVanarToken.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierSynergizeSpawnVanarToken.coffee	require	app/sdk/actions/playCardSilentlyAction	app/sdk/actions/playCardSilentlyAction.coffee
app/sdk/modifiers/modifierSynergizeSpawnVanarToken.coffee	require	app/sdk/cards/cardsLookupComplete	app/sdk/cards/cardsLookupComplete.coffee
app/sdk/modifiers/modifierSynergizeSpawnVanarToken.coffee	require	app/sdk/cards/factionsLookup	app/sdk/cards/factionsLookup.coffee
app/sdk/modifiers/modifierSynergizeSummonMinionNearGeneral.coffee	require	app/common/config	app/common/config.js
app/sdk/modifiers/modifierSynergizeSummonMinionNearGeneral.coffee	require	./modifierSynergize	app/sdk/modifiers/modifierSynergize.coffee
app/sdk/modifiers/modifierSynergizeSummonMinionNearGeneral.coffee	require	app/common/utils/utils_game_session	app/common/utils/utils_game_session.coffee
app/sdk/modifiers/modifierSynergizeSummonMinionNearGeneral.coffee	require	app/sdk/actions/playCardSilentlyAction	app/sdk/actions/playCardSilentlyAction.coffee
app/sdk/modifiers/modifierSynergizeSummonMinionNearby.coffee	require	app/common/config	app/common/config.js
app/sdk/modifiers/modifierSynergizeSummonMinionNearby.coffee	require	./modifierSynergize	app/sdk/modifiers/modifierSynergize.coffee
app/sdk/modifiers/modifierSynergizeSummonMinionNearby.coffee	require	app/common/utils/utils_game_session	app/common/utils/utils_game_session.coffee
app/sdk/modifiers/modifierSynergizeSummonMinionNearby.coffee	require	app/sdk/actions/playCardSilentlyAction	app/sdk/actions/playCardSilentlyAction.coffee
app/sdk/modifiers/modifierSynergizeTeleportRandomEnemy.coffee	require	app/common/config	app/common/config.js
app/sdk/modifiers/modifierSynergizeTeleportRandomEnemy.coffee	require	./modifierSynergize	app/sdk/modifiers/modifierSynergize.coffee
app/sdk/modifiers/modifierSynergizeTeleportRandomEnemy.coffee	require	app/sdk/actions/teleportBehindUnitAction	app/sdk/actions/teleportBehindUnitAction.coffee
app/sdk/modifiers/modifierSynergizeTeleportRandomEnemy.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierTakeDamageWatch.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierTakeDamageWatch.coffee	require	app/sdk/actions/damageAction	app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierTakeDamageWatch.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierTakeDamageWatchDamageAllEnemies.coffee	require	./modifierTakeDamageWatch	app/sdk/modifiers/modifierTakeDamageWatch.coffee
app/sdk/modifiers/modifierTakeDamageWatchDamageAllEnemies.coffee	require	app/sdk/actions/damageAction	app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierTakeDamageWatchDamageAllEnemies.coffee	require	app/common/config	app/common/config.js
app/sdk/modifiers/modifierTakeDamageWatchDamageAllEnemies.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierTakeDamageWatchDamageAttacker.coffee	require	./modifierTakeDamageWatch	app/sdk/modifiers/modifierTakeDamageWatch.coffee
app/sdk/modifiers/modifierTakeDamageWatchDamageAttacker.coffee	require	app/sdk/actions/damageAction	app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierTakeDamageWatchDamageAttacker.coffee	require	app/common/config	app/common/config.js
app/sdk/modifiers/modifierTakeDamageWatchDamageAttacker.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierTakeDamageWatchDamageEnemy.coffee	require	./modifierTakeDamageWatch	app/sdk/modifiers/modifierTakeDamageWatch.coffee
app/sdk/modifiers/modifierTakeDamageWatchDamageEnemy.coffee	require	app/sdk/actions/randomDamageAction	app/sdk/actions/randomDamageAction.coffee
app/sdk/modifiers/modifierTakeDamageWatchDamageEnemy.coffee	require	app/common/config	app/common/config.js
app/sdk/modifiers/modifierTakeDamageWatchDamageEnemy.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierTakeDamageWatchDamageEnemyGeneralForSame.coffee	require	./modifierTakeDamageWatch	app/sdk/modifiers/modifierTakeDamageWatch.coffee
app/sdk/modifiers/modifierTakeDamageWatchDamageEnemyGeneralForSame.coffee	require	app/sdk/actions/damageAction	app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierTakeDamageWatchDamageEnemyGeneralForSame.coffee	require	app/common/config	app/common/config.js
app/sdk/modifiers/modifierTakeDamageWatchDamageEnemyGeneralForSame.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierTakeDamageWatchDamageNearbyEnemiesForSame.coffee	require	./modifierTakeDamageWatch	app/sdk/modifiers/modifierTakeDamageWatch.coffee
app/sdk/modifiers/modifierTakeDamageWatchDamageNearbyEnemiesForSame.coffee	require	app/sdk/actions/damageAction	app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierTakeDamageWatchDamageNearbyEnemiesForSame.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierTakeDamageWatchDestroy.coffee	require	./modifierTakeDamageWatch	app/sdk/modifiers/modifierTakeDamageWatch.coffee
app/sdk/modifiers/modifierTakeDamageWatchDestroy.coffee	require	app/sdk/actions/killAction	app/sdk/actions/killAction.coffee
app/sdk/modifiers/modifierTakeDamageWatchDestroy.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierTakeDamageWatchDispel.coffee	require	./modifierTakeDamageWatch	app/sdk/modifiers/modifierTakeDamageWatch.coffee
app/sdk/modifiers/modifierTakeDamageWatchDispel.coffee	require	./modifierSilence	app/sdk/modifiers/modifierSilence.coffee
app/sdk/modifiers/modifierTakeDamageWatchDispel.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierTakeDamageWatchHealMyGeneral.coffee	require	./modifierTakeDamageWatch	app/sdk/modifiers/modifierTakeDamageWatch.coffee
app/sdk/modifiers/modifierTakeDamageWatchHealMyGeneral.coffee	require	app/sdk/actions/healAction	app/sdk/actions/healAction.coffee
app/sdk/modifiers/modifierTakeDamageWatchJuggernaut.coffee	require	app/common/config	app/common/config.js
app/sdk/modifiers/modifierTakeDamageWatchJuggernaut.coffee	require	app/common/utils/utils_game_session	app/common/utils/utils_game_session.coffee
app/sdk/modifiers/modifierTakeDamageWatchJuggernaut.coffee	require	app/sdk/actions/playCardSilentlyAction	app/sdk/actions/playCardSilentlyAction.coffee
app/sdk/modifiers/modifierTakeDamageWatchJuggernaut.coffee	require	./modifierTakeDamageWatch	app/sdk/modifiers/modifierTakeDamageWatch.coffee
app/sdk/modifiers/modifierTakeDamageWatchJuggernaut.coffee	require	app/sdk/cards/cardsLookupComplete	app/sdk/cards/cardsLookupComplete.coffee
app/sdk/modifiers/modifierTakeDamageWatchJuggernaut.coffee	require	app/sdk/cards/racesLookup	app/sdk/cards/racesLookup.coffee
app/sdk/modifiers/modifierTakeDamageWatchJuggernaut.coffee	require	app/sdk/modifiers/modifierEgg	app/sdk/modifiers/modifierEgg.coffee
app/sdk/modifiers/modifierTakeDamageWatchJuggernaut.coffee	require	app/sdk/gameFormat	app/sdk/gameFormat.coffee
