file	references
app/sdk/modifiers/modifierMyTeamMoveWatchAnyReason.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/actions/moveAction.coffee|app/sdk/actions/teleportAction.coffee|app/sdk/actions/swapUnitsAction.coffee
app/sdk/modifiers/modifierMyTeamMoveWatchAnyReasonBuffTarget.coffee	app/sdk/modifiers/modifierMyTeamMoveWatchAnyReason.coffee
app/sdk/modifiers/modifierNocturne.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/actions/applyCardToBoardAction.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/sdk/cards/cardsLookupComplete.coffee
app/sdk/modifiers/modifierNoshRak.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/cards/cardType.coffee|app/data/resources.js|i18next
app/sdk/modifiers/modifierObstructing.coffee	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierOnDying.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/actions/dieAction.coffee
app/sdk/modifiers/modifierOnDyingInfest.coffee	app/sdk/modifiers/modifierOnDying.coffee|app/sdk/cards/cardType.coffee|app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierOnDyingResummonAnywhere.coffee	app/sdk/modifiers/modifierOnDying.coffee|app/common/config.js|app/common/utils/utils_game_session.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/common/utils/utils_position.js|underscore
app/sdk/modifiers/modifierOnDyingSpawnEntity.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/common/utils/utils_position.js|app/sdk/modifiers/modifierOnDying.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/sdk/actions/playCardAction.coffee
app/sdk/modifiers/modifierOnOpponentDeathWatch.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/sdk/modifiers/modifierDeathWatch.coffee
app/sdk/modifiers/modifierOnOpponentDeathWatchSpawnEntityOnSpace.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/sdk/modifiers/modifierOnOpponentDeathWatch.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/sdk/actions/playCardAction.coffee|app/sdk/cards/cardsLookupComplete.coffee
app/sdk/modifiers/modifierOnRemoveSpawnEntities.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/actions/playCardSilentlyAction.coffee
app/sdk/modifiers/modifierOnRemoveSpawnRandomDeadEntity.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/actions/playCardSilentlyAction.coffee
app/sdk/modifiers/modifierOnSpawnCopyMyGeneral.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierSilence.coffee
app/sdk/modifiers/modifierOnSpawnKillMyGeneral.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierSilence.coffee|app/sdk/actions/killAction.coffee|app/sdk/actions/dieAction.coffee|app/sdk/actions/swapGeneralAction.coffee
app/sdk/modifiers/modifierOnSummonFromHand.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/actions/playCardAction.coffee|app/sdk/actions/applyModifierAction.coffee
app/sdk/modifiers/modifierOnSummonFromHandApplyEmblems.coffee	app/sdk/modifiers/modifierOnSummonFromHand.coffee
app/sdk/modifiers/modifierOpeningGambit.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/actions/playCardAction.coffee|app/sdk/actions/applyModifierAction.coffee|i18next
app/sdk/modifiers/modifierOpeningGambitActivateSignatureCard.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee
app/sdk/modifiers/modifierOpeningGambitAlabasterTitan.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/cardsLookupComplete.coffee
app/sdk/modifiers/modifierOpeningGambitApplyMechazorPlayerModifiers.coffee	app/sdk/modifiers/modifierOpeningGambitApplyPlayerModifiers.coffee|app/sdk/playerModifiers/playerModifierMechazorBuildProgress.coffee
app/sdk/modifiers/modifierOpeningGambitApplyModifiers.coffee	app/common/config.js|app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierOpeningGambit.coffee|app/common/utils/utils_game_session.coffee|app/sdk/cards/cardType.coffee|underscore
app/sdk/modifiers/modifierOpeningGambitApplyModifiersByRaceId.coffee	app/sdk/modifiers/modifierOpeningGambitApplyModifiers.coffee|app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierOpeningGambitApplyModifiersRandomly.coffee	app/sdk/modifiers/modifierOpeningGambitApplyModifiers.coffee|app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierOpeningGambitApplyModifiersToDeck.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierOpeningGambit.coffee|app/common/utils/utils_game_session.coffee|app/sdk/cards/cardType.coffee|underscore
app/sdk/modifiers/modifierOpeningGambitApplyModifiersToDeckAndHand.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierOpeningGambit.coffee|app/common/utils/utils_game_session.coffee|app/sdk/cards/cardType.coffee|underscore
app/sdk/modifiers/modifierOpeningGambitApplyModifiersToGeneral.coffee	app/common/config.js|app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/cards/cardType.coffee|underscore
app/sdk/modifiers/modifierOpeningGambitApplyModifiersToHand.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierOpeningGambitApplyModifiersToDeckAndHand.coffee|app/common/utils/utils_game_session.coffee|app/sdk/cards/cardType.coffee|underscore
app/sdk/modifiers/modifierOpeningGambitApplyModifiersToWraithlings.coffee	app/sdk/modifiers/modifierOpeningGambitApplyModifiers.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/cardsLookupComplete.coffee
app/sdk/modifiers/modifierOpeningGambitApplyPlayerModifiers.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierOpeningGambit.coffee|app/common/utils/utils_game_session.coffee
app/sdk/modifiers/modifierOpeningGambitBonusManaCrystal.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/bonusManaCoreAction.coffee
app/sdk/modifiers/modifierOpeningGambitBuffSelfByBattlePetsHandStats.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/cards/racesLookup.coffee
app/sdk/modifiers/modifierOpeningGambitBuffSelfByOpponentHandCount.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/helpers/stringifiers.coffee|app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierOpeningGambitBuffSelfByShadowTileCount.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/modifiers/modifierStackingShadows.coffee|app/sdk/helpers/stringifiers.coffee|app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierOpeningGambitChangeSignatureCard.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/playerModifiers/playerModifierEndTurnWatchRevertBBS.coffee
app/sdk/modifiers/modifierOpeningGambitChangeSignatureCardForThisTurn.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/playerModifiers/playerModifierEndTurnWatchRevertBBS.coffee
app/sdk/modifiers/modifierOpeningGambitDagona.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/modifiers/modifierDyingWishDagona.coffee|app/sdk/actions/removeAction.coffee
app/sdk/modifiers/modifierOpeningGambitDamageBothGenerals.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/damageAction.coffee|app/sdk/cards/cardType.coffee|app/sdk/modifiers/modifier.coffee|app/common/config.js
app/sdk/modifiers/modifierOpeningGambitDamageEnemiesNearShadowCreep.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/cards/cardsLookup.coffee|app/sdk/cards/cardType.coffee|app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierOpeningGambitDamageEverything.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierOpeningGambitDamageInFront.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/damageAction.coffee|app/sdk/cards/cardType.coffee|app/sdk/modifiers/modifier.coffee|app/common/config.js
app/sdk/modifiers/modifierOpeningGambitDamageInFrontRow.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierOpeningGambitDamageMyGeneral.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/damageAction.coffee|app/sdk/cards/cardType.coffee|app/sdk/modifiers/modifier.coffee|app/common/config.js
app/sdk/modifiers/modifierOpeningGambitDamageNearby.coffee	app/common/config.js|app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/damageAction.coffee|app/sdk/cards/cardType.coffee|app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierOpeningGambitDamageNearbyForAttack.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/damageAction.coffee|app/sdk/cards/cardType.coffee|app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierOpeningGambitDamageNearbyMinions.coffee	app/common/config.js|app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/damageAction.coffee|app/sdk/cards/cardType.coffee|app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierOpeningGambitDeathKnell.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/sdk/cards/cardType.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/cards/racesLookup.coffee|underscore
app/sdk/modifiers/modifierOpeningGambitDestroyEnemyMinions.coffee	app/common/config.js|app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/killAction.coffee|app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierOpeningGambitDestroyManaCrystal.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/removeManaCoreAction.coffee
app/sdk/modifiers/modifierOpeningGambitDestroyNearbyMinions.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/killAction.coffee|app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierOpeningGambitDispel.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/cards/cardType.coffee|app/sdk/modifiers/modifierSilence.coffee|app/common/config.js
app/sdk/modifiers/modifierOpeningGambitDrawArtifactFromDeck.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/dieAction.coffee|app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierOpeningGambitDrawCard.coffee	app/sdk/actions/drawCardAction.coffee|app/sdk/modifiers/modifierOpeningGambit.coffee
app/sdk/modifiers/modifierOpeningGambitDrawCardBothPlayers.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/drawCardAction.coffee|app/sdk/cards/cardType.coffee|app/sdk/modifiers/modifier.coffee|app/common/config.js
app/sdk/modifiers/modifierOpeningGambitDrawCopyFromDeck.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee
app/sdk/modifiers/modifierOpeningGambitDrawFactionCards.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/putCardInHandAction.coffee|app/sdk/gameFormat.coffee|underscore
app/sdk/modifiers/modifierOpeningGambitDrawRandomBattlePet.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/putCardInHandAction.coffee|app/sdk/cards/factionsLookup.coffee|app/sdk/cards/racesLookup.coffee
app/sdk/modifiers/modifierOpeningGambitEquipArtifact.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/playCardSilentlyAction.coffee
app/sdk/modifiers/modifierOpeningGambitGoleminate.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/modifiers/modifierSilence.coffee|app/sdk/actions/removeArtifactsAction.coffee
app/sdk/modifiers/modifierOpeningGambitGrandmasterVariax.coffee	app/sdk/modifiers/modifierOpeningGambitChangeSignatureCard.coffee|app/sdk/cards/cardsLookupComplete.coffee
app/sdk/modifiers/modifierOpeningGambitGrincher.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/modifiers/modifierManaCostChange.coffee|app/sdk/cards/cardType.coffee|app/sdk/actions/putCardInHandAction.coffee|app/sdk/gameFormat.coffee
app/sdk/modifiers/modifierOpeningGambitHatchFriendlyEggs.coffee	app/sdk/modifiers/modifierEgg.coffee|app/sdk/modifiers/modifierOpeningGambit.coffee
app/sdk/modifiers/modifierOpeningGambitHealBothGenerals.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/healAction.coffee
app/sdk/modifiers/modifierOpeningGambitHealMyGeneral.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/healAction.coffee|app/sdk/cards/cardType.coffee|app/sdk/modifiers/modifier.coffee|app/common/config.js
app/sdk/modifiers/modifierOpeningGambitLifeGive.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/dieAction.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/rarityLookup.coffee|app/sdk/actions/playCardSilentlyAction.coffee|underscore
app/sdk/modifiers/modifierOpeningGambitMindwarp.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/cards/cardType.coffee|app/sdk/actions/putCardInHandAction.coffee
app/sdk/modifiers/modifierOpeningGambitMoveEnemyGeneralForward.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/actions/teleportAction.coffee|underscore
app/sdk/modifiers/modifierOpeningGambitProgenitor.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/modifiers/modifierEgg.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/actions/playCardSilentlyAction.coffee
app/sdk/modifiers/modifierOpeningGambitProgressBuild.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/modifiers/modifierBuilding.coffee
app/sdk/modifiers/modifierOpeningGambitPutCardInHand.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/putCardInHandAction.coffee
app/sdk/modifiers/modifierOpeningGambitPutCardInOpponentHand.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/putCardInHandAction.coffee
app/sdk/modifiers/modifierOpeningGambitRazorback.coffee	app/common/config.js|app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierWall.coffee|app/sdk/modifiers/modifierOpeningGambitApplyModifiers.coffee|app/common/utils/utils_game_session.coffee|app/sdk/cards/cardType.coffee|underscore
app/sdk/modifiers/modifierOpeningGambitRefreshArtifacts.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/cards/cardType.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/actions/refreshArtifactChargesAction.coffee|app/common/config.js
app/sdk/modifiers/modifierOpeningGambitRefreshSignatureCard.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee
app/sdk/modifiers/modifierOpeningGambitRemoveArtifactToDrawArtifactFromFaction.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/putCardInHandAction.coffee|app/sdk/actions/removeRandomArtifactAction.coffee|app/sdk/cards/cardType.coffee|app/sdk/gameFormat.coffee
app/sdk/modifiers/modifierOpeningGambitRemoveCardsFromDecksByCost.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/removeCardFromDeckAction.coffee|app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierOpeningGambitRemoveRandomArtifact.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/removeRandomArtifactAction.coffee|app/common/utils/utils_game_session.coffee
app/sdk/modifiers/modifierOpeningGambitReplaceHand.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/replaceCardFromHandAction.coffee|app/sdk/playerModifiers/playerModifierCannotReplace.coffee
app/sdk/modifiers/modifierOpeningGambitRetrieveMostRecentSpell.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/cards/cardType.coffee|app/sdk/actions/putCardInHandAction.coffee
app/sdk/modifiers/modifierOpeningGambitRetrieveRandomSpell.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/cards/cardType.coffee|app/sdk/actions/putCardInHandAction.coffee
app/sdk/modifiers/modifierOpeningGambitSacrificeNearbyBuffSelf.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/killAction.coffee|app/sdk/cards/cardType.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/helpers/stringifiers.coffee
app/sdk/modifiers/modifierOpeningGambitSirocco.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/sdk/cards/cardType.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/sdk/actions/playCardFromHandAction.coffee|app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/cards/racesLookup.coffee|app/sdk/cards/cardsLookupComplete.coffee
app/sdk/modifiers/modifierOpeningGambitSniperZen.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/cards/cardType.coffee|app/sdk/actions/swapUnitAllegianceAction.coffee
app/sdk/modifiers/modifierOpeningGambitSpawnCopiesOfEntityAnywhere.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/dieAction.coffee|app/sdk/actions/cloneEntityAction.coffee
app/sdk/modifiers/modifierOpeningGambitSpawnCopiesOfEntityNearby.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/dieAction.coffee|app/sdk/actions/cloneEntityAction.coffee
app/sdk/modifiers/modifierOpeningGambitSpawnEnemyMinionNearOpponent.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/playCardSilentlyAction.coffee
app/sdk/modifiers/modifierOpeningGambitSpawnEntity.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/common/utils/utils_position.js|app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/cards/cardType.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/sdk/actions/playCardAction.coffee
app/sdk/modifiers/modifierOpeningGambitSpawnEntityInEachCorner.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierOpeningGambitSpawnPartyAnimals.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/sdk/cards/cardsLookupComplete.coffee
app/sdk/modifiers/modifierOpeningGambitSpawnTribal.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/sdk/cards/racesLookup.coffee|app/sdk/gameFormat.coffee|underscore
app/sdk/modifiers/modifierOpeningGambitSpawnVanarTokensAroundGeneral.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/cards/cardType.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/cards/factionsLookup.coffee
app/sdk/modifiers/modifierOpeningGambitStealEnemyGeneralHealth.coffee	app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/healAction.coffee|app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierOpeningGambitTeleportAllNearby.coffee	app/common/config.js|app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/randomTeleportAction.coffee|app/sdk/cards/cardType.coffee|underscore
app/sdk/modifiers/modifierOpeningGambitTeleportMinionsToThis.coffee	app/common/config.js|app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/actions/randomTeleportAction.coffee|app/sdk/cards/cardType.coffee|underscore
