class_name	field	type
ModifierBond	keywordDefinition	unknown
ModifierBond	activeInHand	boolean
ModifierBond	activeInDeck	boolean
ModifierBond	activeInSignatureCards	boolean
ModifierBond	activeOnBoard	boolean
ModifierBond	fxResource	array
ModifierBondApplyModifiers	type	string
ModifierBondApplyModifiers	type	string
ModifierBondApplyModifiers	description	string
ModifierBondApplyModifiers	auraRadius	number
ModifierBondApplyModifiers	fxResource	array
ModifierBondApplyModifiers	createContextObject	unknown
ModifierBondApplyModifiers	createContextObjectForAllUnitsAndGenerals	unknown
ModifierBondApplyModifiers	createContextObjectForAllies	unknown
ModifierBondApplyModifiers	createContextObjectForNearbyAllies	unknown
ModifierBondApplyModifiers	createContextObjectForAllAllies	unknown
ModifierBondApplyModifiers	createContextObjectForEnemies	unknown
ModifierBondApplyModifiers	createContextObjectForNearbyEnemies	unknown
ModifierBondApplyModifiers	createContextObjectForAllEnemies	unknown
ModifierBondApplyModifiers	createContextObjectForAllEnemyUnitsAndGenerals	unknown
ModifierBondApplyModifiersByRaceId	type	string
ModifierBondApplyModifiersByRaceId	type	string
ModifierBondApplyModifiersByRaceId	description	string
ModifierBondApplyModifiersByRaceId	fxResource	array
ModifierBondApplyModifiersByRaceId	createContextObject	unknown
ModifierBondDrawCards	type	string
ModifierBondDrawCards	type	string
ModifierBondDrawCards	description	string
ModifierBondDrawCards	fxResource	array
ModifierBondDrawCards	createContextObject	unknown
ModifierBondHealMyGeneral	type	string
ModifierBondHealMyGeneral	type	string
ModifierBondHealMyGeneral	description	string
ModifierBondHealMyGeneral	fxResource	array
ModifierBondHealMyGeneral	healAmount	number
ModifierBondHealMyGeneral	createContextObject	unknown
ModifierBondNightshroud	type	string
ModifierBondNightshroud	type	string
ModifierBondNightshroud	description	string
ModifierBondPutCardsInHand	type	string
ModifierBondPutCardsInHand	type	string
ModifierBondPutCardsInHand	description	string
ModifierBondPutCardsInHand	fxResource	array
ModifierBondPutCardsInHand	createContextObject	unknown
ModifierBondSpawnEntity	type	string
ModifierBondSpawnEntity	type	string
ModifierBondSpawnEntity	description	string
ModifierBondSpawnEntity	cardDataOrIndexToSpawn	null
ModifierBondSpawnEntity	fxResource	array
ModifierBondSpawnEntity	createContextObject	unknown
ModifierBondSpawnEntity	getDescription	unknown
ModifierBuffSelfOnReplace	type	string
ModifierBuffSelfOnReplace	type	string
ModifierBuffSelfOnReplace	modifierName	string
ModifierBuffSelfOnReplace	description	unknown
ModifierBuffSelfOnReplace	activeInHand	boolean
ModifierBuffSelfOnReplace	activeInDeck	boolean
ModifierBuffSelfOnReplace	activeInSignatureCards	boolean
ModifierBuffSelfOnReplace	activeOnBoard	boolean
ModifierBuffSelfOnReplace	fxResource	array
ModifierBuffSelfOnReplace	createContextObject	unknown
ModifierBuffSelfOnReplace	getDescription	unknown
ModifierBuild	type	string
ModifierBuild	type	string
ModifierBuild	activeInHand	boolean
ModifierBuild	activeInDeck	boolean
ModifierBuild	activeInSignatureCards	boolean
ModifierBuild	activeOnBoard	boolean
ModifierBuild	isRemovable	boolean
ModifierBuild	maxStacks	number
ModifierBuild	isKeyworded	boolean
ModifierBuild	keywordDefinition	unknown
ModifierBuild	isHiddenToUI	boolean
ModifierBuild	modifierName	unknown
ModifierBuild	description	null
ModifierBuild	fxResource	array
ModifierBuild	createContextObject	unknown
ModifierBuildCompleteApplyModifiersToNearbyAllies	type	string
ModifierBuildCompleteApplyModifiersToNearbyAllies	type	string
ModifierBuildCompleteApplyModifiersToNearbyAllies	modifiers	null
ModifierBuildCompleteApplyModifiersToNearbyAllies	includeGeneral	boolean
ModifierBuildCompleteApplyModifiersToNearbyAllies	createContextObject	unknown
ModifierBuildCompleteGainTempMana	type	string
ModifierBuildCompleteGainTempMana	type	string
ModifierBuildCompleteGainTempMana	bonusMana	number
ModifierBuildCompleteGainTempMana	createContextObject	unknown
ModifierBuildCompleteHealGeneral	type	string
ModifierBuildCompleteHealGeneral	type	string
ModifierBuildCompleteHealGeneral	healAmount	number
ModifierBuildCompleteHealGeneral	createContextObject	unknown
ModifierBuildCompleteReplicateAndSummonDervish	type	string
ModifierBuildCompleteReplicateAndSummonDervish	type	string
ModifierBuildCompleteReplicateAndSummonDervish	buildingMinion	null
ModifierBuildWatch	type	string
ModifierBuildWatch	type	string
ModifierBuildWatch	modifierName	string
ModifierBuildWatch	description	string
ModifierBuildWatch	activeInHand	boolean
ModifierBuildWatch	activeInDeck	boolean
ModifierBuildWatch	activeInSignatureCards	boolean
ModifierBuildWatch	activeOnBoard	boolean
ModifierBuildWatch	fxResource	array
ModifierBuilding	type	string
ModifierBuilding	type	string
ModifierBuilding	modifierName	string
ModifierBuilding	description	null
ModifierBuilding	activeInHand	boolean
ModifierBuilding	activeInDeck	boolean
ModifierBuilding	activeInSignatureCards	boolean
ModifierBuilding	activeOnBoard	boolean
ModifierBuilding	maxStacks	number
ModifierBuilding	isRemovable	boolean
ModifierBuilding	isInherent	boolean
ModifierBuilding	fxResource	array
ModifierBuilding	createContextObject	unknown
ModifierBuilding	getDescription	unknown
ModifierBuildingSlowEnemies	type	string
ModifierBuildingSlowEnemies	type	string
ModifierBuildingSlowEnemies	auraAppliedName	null
ModifierBuildingSlowEnemies	auraAppliedDescription	null
ModifierBuildingSlowEnemies	speedChangeAppliedName	null
ModifierBuildingSlowEnemies	speedChangeAppliedDescription	null
ModifierCannot	type	string
ModifierCannot	type	string
ModifierCannot	modifierName	string
ModifierCannot	description	string
ModifierCannot	activeInHand	boolean
ModifierCannot	activeInDeck	boolean
ModifierCannot	activeInSignatureCards	boolean
ModifierCannot	activeOnBoard	boolean
ModifierCannot	fxResource	array
ModifierCannotAttackGeneral	type	string
ModifierCannotAttackGeneral	type	string
ModifierCannotAttackGeneral	modifierName	unknown
ModifierCannotAttackGeneral	description	unknown
ModifierCannotAttackGeneral	fxResource	array
ModifierCannotBeRemovedFromHand	type	string
ModifierCannotBeRemovedFromHand	type	string
ModifierCannotBeRemovedFromHand	activeInHand	boolean
ModifierCannotBeReplaced	type	string
ModifierCannotBeReplaced	type	string
ModifierCannotBeReplaced	activeInHand	boolean
ModifierCannotBeReplaced	modifierName	unknown
ModifierCannotBeReplaced	description	unknown
ModifierCannotBeReplaced	fxResource	array
ModifierCannotCastBBS	type	string
ModifierCannotCastBBS	type	string
ModifierCannotCastBBS	modifierName	string
ModifierCannotCastBBS	description	string
ModifierCannotCastBBS	manaCostPrevented	number
ModifierCannotCastBBS	fxResource	array
ModifierCannotCastBBS	createContextObject	unknown
ModifierCannotCastSpellsByCost	type	string
ModifierCannotCastSpellsByCost	type	string
ModifierCannotCastSpellsByCost	modifierName	string
ModifierCannotCastSpellsByCost	description	string
ModifierCannotCastSpellsByCost	manaCostPrevented	number
ModifierCannotCastSpellsByCost	fxResource	array
ModifierCannotCastSpellsByCost	createContextObject	unknown
ModifierCannotDamageGenerals	type	string
ModifierCannotDamageGenerals	type	string
ModifierCannotDamageGenerals	activeInHand	boolean
ModifierCannotDamageGenerals	activeInDeck	boolean
ModifierCannotDamageGenerals	activeInSignatureCards	boolean
ModifierCannotDamageGenerals	activeOnBoard	boolean
ModifierCannotMove	type	string
ModifierCannotMove	type	string
ModifierCannotMove	modifierName	unknown
ModifierCannotMove	description	unknown
ModifierCannotMove	speed	number
ModifierCannotMove	attributeBuffsAbsolute	array
ModifierCannotMove	attributeBuffsFixed	array
ModifierCannotStrikeback	type	string
ModifierCannotStrikeback	type	string
ModifierCannotStrikeback	modifierName	unknown
ModifierCannotStrikeback	description	unknown
ModifierCardControlledPlayerModifiers	type	string
ModifierCardControlledPlayerModifiers	type	string
ModifierCardControlledPlayerModifiers	modifierName	string
ModifierCardControlledPlayerModifiers	description	string
ModifierCardControlledPlayerModifiers	modifiersContextObjects	null
ModifierCardControlledPlayerModifiers	applyToOwnPlayer	boolean
ModifierCardControlledPlayerModifiers	applyToEnemyPlayer	boolean
ModifierCardControlledPlayerModifiers	createContextObject	unknown
ModifierCardControlledPlayerModifiers	createContextObjectToTargetOwnPlayer	unknown
ModifierCardControlledPlayerModifiers	createContextObjectOnBoardToTargetOwnPlayer	unknown
ModifierCardControlledPlayerModifiers	createContextObjectInHandDeckToTargetOwnPlayer	unknown
ModifierCardControlledPlayerModifiers	createContextObjectToTargetEnemyPlayer	unknown
ModifierCardControlledPlayerModifiers	createContextObjectOnBoardToTargetEnemyPlayer	unknown
ModifierCardControlledPlayerModifiers	createContextObjectInHandDeckToTargetEnemyPlayer	unknown
ModifierCardControlledPlayerModifiers	createContextObjectOnBoardToTargetBothPlayers	unknown
ModifierCardControlledPlayerModifiers	createContextObjectInHandDeckToTargetBothPlayers	unknown
ModifierCollectable	type	string
ModifierCollectable	type	string
ModifierCollectable	modifierName	string
ModifierCollectable	description	string
ModifierCollectable	activeInHand	boolean
ModifierCollectable	activeInDeck	boolean
ModifierCollectable	activeInSignatureCards	boolean
ModifierCollectable	activeOnBoard	boolean
ModifierCollectable	fxResource	array
ModifierCollectableBonusMana	type	string
ModifierCollectableBonusMana	type	string
ModifierCollectableBonusMana	modifierName	unknown
ModifierCollectableBonusMana	description	unknown
ModifierCollectableBonusMana	bonusMana	number
ModifierCollectableBonusMana	bonusDuration	number
ModifierCollectableBonusMana	fxResource	array
ModifierCollectableCard	type	string
ModifierCollectableCard	type	string
ModifierCollectableCard	isRemovable	boolean
ModifierCollectableCard	fxResource	array
ModifierCollectableCard	createContextObject	unknown
ModifierCostChangeIfMyGeneralDamagedLastTurn	type	string
ModifierCostChangeIfMyGeneralDamagedLastTurn	type	string
ModifierCostChangeIfMyGeneralDamagedLastTurn	modifierName	string
ModifierCostChangeIfMyGeneralDamagedLastTurn	description	unknown
ModifierCostChangeIfMyGeneralDamagedLastTurn	activeInHand	boolean
ModifierCostChangeIfMyGeneralDamagedLastTurn	activeInDeck	boolean
ModifierCostChangeIfMyGeneralDamagedLastTurn	activeOnBoard	boolean
ModifierCostChangeIfMyGeneralDamagedLastTurn	createContextObject	unknown
ModifierCostChangeIfMyGeneralDamagedLastTurn	getDescription	unknown
ModifierCostEqualGeneralHealth	type	string
ModifierCostEqualGeneralHealth	type	string
ModifierCostEqualGeneralHealth	modifierName	string
ModifierCostEqualGeneralHealth	description	string
ModifierCostEqualGeneralHealth	activeInDeck	boolean
ModifierCostEqualGeneralHealth	activeInHand	boolean
ModifierCostEqualGeneralHealth	activeInSignatureCards	boolean
ModifierCostEqualGeneralHealth	activeOnBoard	boolean
ModifierCostEqualGeneralHealth	maxStacks	number
ModifierCounter	type	string
ModifierCounter	type	string
ModifierCounter	isHiddenToUI	boolean
ModifierCounter	isRemovable	boolean
ModifierCounter	getDescription	unknown
ModifierCounterBuildProgress	type	string
ModifierCounterBuildProgress	type	string
ModifierCounterBuildProgress	maxStacks	number
ModifierCounterBuildProgress	createContextObject	unknown
ModifierCounterBuildProgressDescription	type	string
ModifierCounterBuildProgressDescription	type	string
ModifierCounterBuildProgressDescription	maxStacks	number
ModifierCounterBuildProgressDescription	createContextObject	unknown
ModifierCounterBuildProgressDescription	getDescription	unknown
ModifierCounterIntensify	type	string
ModifierCounterIntensify	type	string
ModifierCounterIntensify	activeInDeck	boolean
ModifierCounterIntensify	activeOnBoard	boolean
ModifierCounterIntensify	maxStacks	number
ModifierCounterIntensifyDescription	type	string
ModifierCounterIntensifyDescription	type	string
ModifierCounterIntensifyDescription	maxStacks	number
ModifierCounterIntensifyDescription	createContextObject	unknown
ModifierCounterIntensifyDescription	getDescription	unknown
ModifierCounterMechazorBuildProgress	type	string
ModifierCounterMechazorBuildProgress	type	string
ModifierCounterMechazorBuildProgress	maxStacks	number
ModifierCounterMechazorBuildProgress	createContextObject	unknown
ModifierCounterMechazorBuildProgressDescription	type	string
ModifierCounterMechazorBuildProgressDescription	type	string
ModifierCounterMechazorBuildProgressDescription	maxStacks	number
ModifierCounterMechazorBuildProgressDescription	createContextObject	unknown
ModifierCounterMechazorBuildProgressDescription	getDescription	unknown
ModifierCounterShadowCreep	type	string
ModifierCounterShadowCreep	type	string
ModifierCounterShadowCreep	maxStacks	number
ModifierCounterShadowCreep	createContextObject	unknown
ModifierCounterShadowCreepDescriptionProgressDescription	type	string
ModifierCounterShadowCreepDescriptionProgressDescription	type	string
ModifierCounterShadowCreepDescriptionProgressDescription	maxStacks	number
ModifierCounterShadowCreepDescriptionProgressDescription	createContextObject	unknown
ModifierCounterShadowCreepDescriptionProgressDescription	getDescription	unknown
ModifierCustomSpawn	type	string
ModifierCustomSpawn	type	string
ModifierCustomSpawn	modifierName	string
ModifierCustomSpawn	description	string
ModifierCustomSpawn	fxResource	array
ModifierCustomSpawnOnOtherUnit	type	string
ModifierCustomSpawnOnOtherUnit	type	string
ModifierCustomSpawnOnOtherUnit	modifierName	string
ModifierCustomSpawnOnOtherUnit	description	string
ModifierCustomSpawnOnOtherUnit	fxResource	array
ModifierDamageAreaAttack	type	string
ModifierDamageAreaAttack	type	string
ModifierDamageBothGeneralsOnReplace	type	string
ModifierDamageBothGeneralsOnReplace	type	string
ModifierDamageBothGeneralsOnReplace	activeInHand	boolean
ModifierDamageBothGeneralsOnReplace	activeInDeck	boolean
ModifierDamageBothGeneralsOnReplace	activeInSignatureCards	boolean
ModifierDamageBothGeneralsOnReplace	activeOnBoard	boolean
ModifierDamageBothGeneralsOnReplace	fxResource	array
ModifierDamageBothGeneralsOnReplace	createContextObject	unknown
ModifierDamageGeneralOnAttack	type	string
ModifierDamageGeneralOnAttack	type	string
ModifierDamageGeneralOnAttack	modifierName	string
ModifierDamageGeneralOnAttack	description	string
ModifierDamageGeneralOnAttack	fxResource	array
ModifierDamageGeneralOnAttack	createContextObject	unknown
ModifierDamageGeneralOnAttack	getDescription	unknown
ModifierDealDamageWatch	type	string
ModifierDealDamageWatch	type	string
ModifierDealDamageWatch	modifierName	string
ModifierDealDamageWatch	description	string
ModifierDealDamageWatch	activeInHand	boolean
ModifierDealDamageWatch	activeInDeck	boolean
ModifierDealDamageWatch	activeInSignatureCards	boolean
ModifierDealDamageWatch	activeOnBoard	boolean
ModifierDealDamageWatch	fxResource	array
ModifierDealDamageWatchApplyModifiersToAllies	type	string
ModifierDealDamageWatchApplyModifiersToAllies	type	string
ModifierDealDamageWatchApplyModifiersToAllies	modifierContextObjects	null
ModifierDealDamageWatchApplyModifiersToAllies	includeGeneral	boolean
ModifierDealDamageWatchApplyModifiersToAllies	createContextObject	unknown
ModifierDealDamageWatchBuffSelf	type	string
ModifierDealDamageWatchBuffSelf	type	string
ModifierDealDamageWatchBuffSelf	description	string
ModifierDealDamageWatchBuffSelf	fxResource	array
ModifierDealDamageWatchBuffSelf	createContextObject	unknown
ModifierDealDamageWatchBuffSelf	getDescription	unknown
ModifierDealDamageWatchControlEnemyMinionUntilEOT	type	string
ModifierDealDamageWatchControlEnemyMinionUntilEOT	type	string
ModifierDealDamageWatchControlEnemyMinionUntilEOT	modifierName	string
ModifierDealDamageWatchControlEnemyMinionUntilEOT	description	string
ModifierDealDamageWatchDamageJoinedEnemies	type	string
ModifierDealDamageWatchDamageJoinedEnemies	type	string
ModifierDealDamageWatchDamageJoinedEnemies	modifierName	string
ModifierDealDamageWatchDamageJoinedEnemies	description	string
ModifierDealDamageWatchDamageJoinedEnemies	fxResource	array
ModifierDealDamageWatchDrawCard	type	string
ModifierDealDamageWatchDrawCard	type	string
ModifierDealDamageWatchDrawCard	modifierName	string
ModifierDealDamageWatchDrawCard	description	string
ModifierDealDamageWatchHatchEggs	type	string
ModifierDealDamageWatchHatchEggs	type	string
ModifierDealDamageWatchHatchEggs	modifierName	string
ModifierDealDamageWatchHatchEggs	description	string
ModifierDealDamageWatchHealMyGeneral	type	string
ModifierDealDamageWatchHealMyGeneral	type	string
ModifierDealDamageWatchHealMyGeneral	modifierName	string
ModifierDealDamageWatchHealMyGeneral	description	string
ModifierDealDamageWatchHealMyGeneral	fxResource	array
ModifierDealDamageWatchHealMyGeneral	createContextObject	unknown
ModifierDealDamageWatchHealMyGeneral	getDescription	unknown
ModifierDealDamageWatchHealorDamageGeneral	type	string
ModifierDealDamageWatchHealorDamageGeneral	type	string
ModifierDealDamageWatchHealorDamageGeneral	modifierName	string
ModifierDealDamageWatchHealorDamageGeneral	description	string
ModifierDealDamageWatchHealorDamageGeneral	fxResource	array
