rsx_key	frameDelay	framePrefix
iconPandaJailActive	0.08	icon_f2_pandajail_active_
iconPandaJailIdle	0.16	icon_f2_pandajail_
iconPandamoniumActive	0.08	icon_f2_ursamonsoon_active_
iconPandamoniumIdle	0.16	icon_f2_ursamonsoon_
iconPerilousFootingActive	0.08	icon_f4_perilousfooting_active_
iconPerilousFootingIdle	0.16	icon_f4_perilousfooting_
iconPermaFrostActive	0.08	icon_f6_creepingfrost_active_
iconPermaFrostIdle	0.16	icon_f6_creepingfrost_
iconPetalFlurryActive	0.08	generalspell_f2_spellsword_active_
iconPetalFlurryIdle	0.16	generalspell_f2_spellsword_
iconPhoenixBarrageActive	0.08	icon_f2_phoenixbarrage_active_
iconPhoenixBarrageIdle	0.16	icon_f2_phoenixbarrage_
iconPhoenixFire2Active	0.08	icon_f2_phoenixfire02_active_
iconPhoenixFire2Idle	0.16	icon_f2_phoenixfire02_
iconPlasmaStormActive	0.08	icon_f5_plasmastorm_active_
iconPlasmaStormIdle	0.16	icon_f5_plasmastorm_
iconPolarityActive	0.08	icon_f6_polarity_active_
iconPolarityIdle	0.16	icon_f6_polarity_
iconPressTheAttackActive	0.08	icon_f1_presstheattack_active_
iconPressTheAttackIdle	0.16	icon_f1_presstheattack_
iconPrimalBallastActive	0.08	icon_f5_toothandtrial_active_
iconPrimalBallastIdle	0.16	icon_f5_toothandtrial_
iconPrismBarrierActive	0.08	icon_f1_prismbarrier_active_
iconPrismBarrierIdle	0.16	icon_f1_prismbarrier_
iconProjectionActive	0.08	icon_f2_projection_active_
iconProjectionIdle	0.16	icon_f2_projection_
iconPropogateRageActive	0.08	generalspell_f5_egg_active_
iconPropogateRageIdle	0.16	generalspell_f5_egg_
iconPsionicRecallActive	0.08	generalspell_f3_psionicrecall_active_
iconPsionicRecallIdle	0.16	generalspell_f3_psionicrecall_
iconPsychicConduitActive	0.08	icon_f3_psychicconduit_active_
iconPsychicConduitIdle	0.16	icon_f3_psychicconduit_
iconPunishActive	0.08	icon_f4_punish_active_
iconPunishIdle	0.16	icon_f4_punish_
iconRageChakramActive	0.08	artifact_f4_ragechackram_active_
iconRageChakramIdle	0.16	artifact_f4_ragechackram_
iconRageReactorActive	0.08	artifact_f5_thegibblecup_active_
iconRageReactorIdle	0.16	artifact_f5_thegibblecup_
iconRallyActive	0.08	icon_f1_rally_active_
iconRallyIdle	0.16	icon_f1_rally_
iconRashasCurseActive	0.08	icon_f3_rashascurse_active_
iconRashasCurseIdle	0.14	icon_f3_rashascurse_
iconRazorSkinActive	0.08	icon_f5_razorskin_active_
iconRazorSkinIdle	0.16	icon_f5_razorskin_
iconReassembleActive	0.08	icon_f3_reconstruct_active_
iconReassembleIdle	0.16	icon_f3_reconstruct_
iconReggsplicateActive	0.08	icon_f5_reggsplicate_active_
iconReggsplicateIdle	0.16	icon_f5_reggsplicate_
iconRepairStaffActive	0.08	artifact_f3_repairstaff_active_
iconRepairStaffIdle	0.16	artifact_f3_repairstaff_
iconRestoringLightActive	0.08	bossspell_restoringlight_active_
iconRestoringLightIdle	0.16	bossspell_restoringlight_
iconRiddleActive	0.08	icon_neutral_riddle_active_
iconRiddleIdle	0.16	icon_neutral_riddle_
iconRiteUndervaultActive	0.08	icon_f4_riteoftheundervault_active_
iconRiteUndervaultIdle	0.16	icon_f4_riteoftheundervault_
iconRitualBanishingActive	0.08	icon_f4_ritualbanishing_active_
iconRitualBanishingIdle	0.16	icon_f4_ritualbanishing_
iconRoarActive	0.08	generalspell_f1_roar_active_
iconRoarIdle	0.16	generalspell_f1_roar_
iconSaberspineSealActive	0.08	icon_f2_saberspineseal_active_
iconSaberspineSealIdle	0.16	icon_f2_saberspineseal_
iconSanctifyActive	0.08	icon_f1_blessing_active_
iconSanctifyIdle	0.16	icon_f1_blessing_
iconSandTrapActive	0.08	icon_f3_sandtrap_active_
iconSandTrapIdle	0.16	icon_f3_sandtrap_
iconSaurianFinalityActive	0.08	icon_f5_dinoultimatum_active_
iconSaurianFinalityIdle	0.16	icon_f5_dinoultimatum_
iconScionsFirstWishActive	0.08	icon_f3_scionsfirstwish_active_
iconScionsFirstWishIdle	0.14	icon_f3_scionsfirstwish_
iconScionsSecondWishIdle	0.14	icon_f3_scionssecondwish_
iconScionsThirdWishActive	0.08	icon_f3_scionsthirdwish_active_
iconScionsThirdWishIdle	0.14	icon_f3_scionsthirdwish_
iconSeekerSquadActive	0.08	icon_f2_seekersquad_active_
iconSeekerSquadIdle	0.16	icon_f2_seekersquad_
iconSeekingEyeActive	0.08	generalspell_f5_seekingeye_active_
iconSeekingEyeIdle	0.16	generalspell_f5_seekingeye_
iconShadowBlossomActive	0.08	f4_shadowblossom_active_
iconShadowBlossomIdle	0.16	f4_shadowblossom_
iconShadowNovaActive	0.08	icon_f4_shadownova_active_
iconShadowNovaIdle	0.16	icon_f4_shadownova_
iconShadowReflectionActive	0.08	icon_f4_shadowreflection_active_
iconShadowReflectionIdle	0.16	icon_f4_shadowreflection_
iconShadowWaltzActive	0.08	icon_f2_shadowwaltz_active_
iconShadowWaltzIdle	0.16	icon_f2_shadowwaltz_
iconShadowspawnActive	0.08	generalspell_f4_shadowspawn_active_
iconShadowspawnIdle	0.16	generalspell_f4_shadowspawn_
iconShadowstalkActive	0.08	icon_f4_shadowstalk_active_
iconShadowstalkIdle	0.16	icon_f4_shadowstalk_
iconShatterActive	0.08	icon_f6_shatter_active_
iconShatterIdle	0.16	icon_f6_shatter_
iconSiphonEnergyActive	0.08	icon_f3_syphonenergy_active_
iconSiphonEnergyIdle	0.14	icon_f3_syphonenergy_
iconSkyBurialActive	0.08	icon_f1_skyburial_active_
iconSkyBurialIdle	0.16	icon_f1_skyburial_
iconSkyPhalanxActive	0.08	icon_f1_skyphalanx_active_
iconSkyPhalanxIdle	0.16	icon_f1_skyphalanx_
iconSkywindGlaivesActive	0.08	artifact_f1_skywindglaives_active_
iconSkywindGlaivesIdle	0.16	artifact_f1_skywindglaives_
iconSmashemActive	0.08	icon_f5_smashem_active_
iconSmashemIdle	0.16	icon_f5_smashem_
iconSnowchipperActive	0.08	artifact_f6_scycicle_active_
iconSnowchipperIdle	0.16	artifact_f6_scycicle_
iconSnowpiercerActive	0.08	artifact_f6_snowpiercer_active_
iconSnowpiercerIdle	0.16	artifact_f6_snowpiercer_
iconSnowstormActive	0.08	icon_f6_snowstorm_active_
iconSnowstormIdle	0.16	icon_f6_snowstorm_
iconSoulGrimwarActive	0.08	artifact_f4_soulgrimwar_active_
iconSoulGrimwarIdle	0.16	artifact_f4_soulgrimwar_
iconSoulShatterPactActive	0.08	icon_f4_soulshatterpact_active_
iconSoulShatterPactIdle	0.16	icon_f4_soulshatterpact_
iconSpectralBladeActive	0.08	artifact_f4_spectralblade_active_
iconSpectralBladeIdle	0.16	artifact_f4_spectralblade_
iconSpellSword1Active	0.08	icon_f2_spellsword_wind_active_
iconSpellSword1Idle	0.16	icon_f2_spellsword_wind_
iconSpellSword2Active	0.08	icon_f2_spellsword_light_active_
iconSpellSword2Idle	0.16	icon_f2_spellsword_light_
iconSpellSword3Active	0.08	icon_f2_spellsword_earth_active_
iconSpellSword3Idle	0.16	icon_f2_spellsword_earth_
iconSpellSword4Active	0.08	icon_f2_spellsword_darkness_active_
iconSpellSword4Idle	0.16	icon_f2_spellsword_darkness_
iconSphereOfDarknessActive	0.08	icon_f4_sphereofdarkness_active_
iconSphereOfDarknessIdle	0.16	icon_f4_sphereofdarkness_
iconSpinecleaverActive	0.08	artifact_f3_spinecleaver_active_
iconSpinecleaverIdle	0.16	artifact_f3_spinecleaver_
iconSpiralCounterActive	0.08	icon_f2_spiralcounter_active_
iconSpiralCounterIdle	0.16	icon_f2_spiralcounter_
iconSpiralTechniqueActive	0.08	icon_f2_spiraltechnique_active_
iconSpiralTechniqueIdle	0.16	icon_f2_spiraltechnique_
iconSpiritOfTheWildActive	0.08	icon_f6_spiritofthewild_active_
iconSpiritOfTheWildIdle	0.16	icon_f6_spiritofthewild_
iconSpiritOfVaathActive	0.08	icon_f5_spiritofvaath_active_
iconSpiritOfVaathIdle	0.16	icon_f5_spiritofvaath_
iconSpookemActive	0.08	icon_f4_spookem_active_
iconSpookemIdle	0.16	icon_f4_spookem_
iconStaffYkirActive	0.08	artifact_f3_staffofykir_active_
iconStaffYkirIdle	0.16	artifact_f3_staffofykir_
iconStandTogetherActive	0.08	icon_f1_standtogether_active_
iconStandTogetherIdle	0.16	icon_f1_standtogether_
iconStarsFuryActive	0.08	icon_f3_starsfury_active_
iconStarsFuryIdle	0.14	icon_f3_starsfury_
iconStonesToSpearsActive	0.08	icon_f3_stonestospears_active_
iconStonesToSpearsIdle	0.16	icon_f3_stonestospears_
iconSubstitutionActive	0.08	icon_f2_juxtfriends_active_
iconSubstitutionIdle	0.16	icon_f2_juxtfriends_
iconSummoningStonesActive	0.08	icon_f3_summoningstones_active_
iconSummoningStonesIdle	0.16	icon_f3_summoningstones_
iconSunBloomActive	0.08	icon_f1_sunbloom_active_
iconSunBloomIdle	0.16	icon_f1_sunbloom_
iconSundropElixirActive	0.08	icon_f1_sundropelixir_active_
iconSundropElixirIdle	0.16	icon_f1_sundropelixir_
iconSunstoneBracersActive	0.08	artifact_f1_sunstonebracers_active_
iconSunstoneBracersIdle	0.16	artifact_f1_sunstonebracers_
iconSunstrikeActive	0.08	icon_f1_rayoflight_active_
iconSunstrikeIdle	0.16	icon_f1_rayoflight_
iconSuperMaliceActive	0.16	generalspell_f4_superhusk_active
iconSuperMaliceIdle	0.16	generalspell_f4_superhusk_
iconSuperShadowspawnActive	0.08	generalspell_f4_supershadowspawn_active_
iconSuperShadowspawnIdle	0.16	generalspell_f4_supershadowspawn_
iconSuperTaintActive	0.08	generalspell_f4_supertaint_active_
iconSuperTaintIdle	0.16	generalspell_f4_supertaint_
iconSuperiorMirageActive	0.08	icon_f3_grandmirage_active_
iconSuperiorMirageIdle	0.16	icon_f3_grandmirage_
iconTaintActive	0.08	generalspell_f4_taint_active_
iconTaintIdle	0.16	generalspell_f4_taint_
iconTectonicSpikesActive	0.08	icon_f5_tectonicspikes_active_
iconTectonicSpikesIdle	0.16	icon_f5_tectonicspikes_
iconTempestActive	0.08	icon_f1_tempest_active_
iconTempestIdle	0.16	icon_f1_tempest_
iconTheDredgerActive	0.08	artifact_f6_snowshovel_active_
iconTheDredgerIdle	0.16	artifact_f6_snowshovel_
iconTheReleaserActive	0.08	artifact_f4_thereleaser_active_
iconTheReleaserIdle	0.16	artifact_f4_thereleaser_
iconThoughtExchangeActive	0.08	f3_thoughtexchange_active_
iconThoughtExchangeIdle	0.16	f3_thoughtexchange_
iconThumpingWaveActive	0.08	icon_f5_thumpingwave_active_
iconThumpingWaveIdle	0.16	icon_f5_thumpingwave_
iconThunderbombActive	0.08	icon_f2_hellskitchen_active_
iconThunderbombIdle	0.16	icon_f2_hellskitchen_
iconThunderclapActive	0.08	artifact_f3_thunderclap_active_
iconThunderclapIdle	0.16	artifact_f3_thunderclap_
iconTremorActive	0.08	icon_f5_tremor_active_
iconTremorIdle	0.16	icon_f5_tremor_
iconTrinityCourageActive	0.08	icon_neutral_trinityheart_active_
iconTrinityCourageIdle	0.16	icon_neutral_trinityheart_
iconTrinityOathActive	0.08	icon_f1_trinityoath_active_
iconTrinityOathIdle	0.16	icon_f1_trinityoath_
iconTrinityPowerActive	0.08	icon_neutral_trinitybreath_active_
iconTrinityPowerIdle	0.16	icon_neutral_trinitybreath_
iconTrinityWisdomActive	0.08	icon_neutral_trinitygrace_active_
iconTrinityWisdomIdle	0.16	icon_neutral_trinitygrace_
iconTrueStrikeActive	0.08	icon_f1_truestrike_active_
iconTrueStrikeIdle	0.16	icon_f1_truestrike_
iconTwilightReikiActive	0.08	icon_f2_earthtwilight_active_
iconTwilightReikiIdle	0.16	icon_f2_earthtwilight_
iconTwilightSurgeActive	0.08	generalspell_f2_twilightsurge_
iconTwilightSurgeIdle	0.16	generalspell_f2_twilightsurge_
iconTwinFangActive	0.08	artifact_f5_twinfang_active_
iconTwinFangIdle	0.16	artifact_f5_twinfang_
iconTwinStrikeActive	0.08	icon_f2_twin_strike_active_
iconTwinStrikeIdle	0.16	icon_f2_twin_strike_
iconUnstoppableForceActive	0.08	icon_f6_unstoppableforce_active_
iconUnstoppableForceIdle	0.16	icon_f6_unstoppableforce_
iconValeAscensionActive	0.08	icon_f1_breathoflife_active_
iconValeAscensionIdle	0.16	icon_f1_breathoflife_
iconValknuSealActive	0.08	icon_f5_valknusseal_active_
iconValknuSealIdle	0.16	icon_f5_valknusseal_
iconVeilOfUnravelingActive	0.08	icon_f4_veilofunraveling_active_
iconVeilOfUnravelingIdle	0.16	icon_f4_veilofunraveling_
iconVellumscryActive	0.08	icon_f4_soulclamp_active_
iconVellumscryIdle	0.16	icon_f4_soulclamp_
iconVerdentFulminationActive	0.08	icon_f5_verdantfulmination_active_
iconVerdentFulminationIdle	0.16	icon_f5_verdantfulmination_
iconVespyrMightActive	0.08	icon_f6_mightofvespyr_active_
iconVespyrMightIdle	0.16	icon_f6_mightofvespyr_
iconVespyricCallActive	0.08	icon_f6_vespyrsurge_active_
iconVespyricCallIdle	0.16	icon_f6_vespyrsurge_
iconVoidPulseActive	0.08	icon_f4_voidpulse_active_
iconVoidPulseIdle	0.16	icon_f4_voidpulse_
iconVoidStealActive	0.08	icon_f4_voidsteal_active_
iconVoidStealIdle	0.16	icon_f4_voidsteal_
iconWailingOverdriveActive	0.08	icon_f6_wailingoverdrive_active_
iconWailingOverdriveIdle	0.16	icon_f6_wailingoverdrive_
iconWarSurgeActive	0.08	icon_f1_warsurge_active_
iconWarSurgeIdle	0.16	icon_f1_warsurge_
iconWarbirdActive	0.08	generalspell_f6_warbird_active_
iconWarbirdIdle	0.16	generalspell_f6_warbird_
iconWaterballActive	0.08	generalspell_f6_waterball_active_
iconWaterballIdle	0.16	generalspell_f6_waterball_
iconWhisperOfTheSandsActive	0.08	icon_f3_songofsands_active_
iconWhisperOfTheSandsIdle	0.16	icon_f3_songofsands_
iconWhiteAspActive	0.08	artifact_f6_whiteasp_active_
iconWhiteAspIdle	0.16	artifact_f6_whiteasp_
iconWildfireAnkhActive	0.08	artifact_f3_wildfireankh_active_
iconWildfireAnkhIdle	0.16	artifact_f3_wildfireankh_
iconWindShroudActive	0.08	generalspell_f3_windshroud2_active_
iconWindShroudIdle	0.16	generalspell_f3_windshroud2_
iconWinterTideActive	0.08	icon_f6_winterwave_active_
iconWinterTideIdle	0.16	icon_f6_winterwave_
iconWinterbladeActive	0.08	artifact_f6_winterblade_active_
iconWinterbladeIdle	0.16	artifact_f6_winterblade_
iconWintersWakeActive	0.08	icon_f6_winterswake_active_
iconWintersWakeIdle	0.16	icon_f6_winterswake_
iconWraithRingActive	0.08	artifact_f4_darkstonering_active_
iconWraithRingIdle	0.16	artifact_f4_darkstonering_
iconWraithlingFuryActive	0.08	icon_f4_wraithlingfury_active_
iconWraithlingFuryIdle	0.16	icon_f4_wraithlingfury_
iconWraithlingSwarmActive	0.08	icon_f4_wraithlingswarm_active_
iconWraithlingSwarmIdle	0.16	icon_f4_wraithlingswarm_
iconYellLoudActive	0.08	icon_f5_yellrealloud_active_
iconYellLoudIdle	0.16	icon_f5_yellrealloud_
iconf1GoldenHammerActive	0.08	artifact_neutral_f1_goldenhammer_active_
iconf1GoldenHammerIdle	0.16	artifact_neutral_f1_goldenhammer_
iconf2GoldenHammerActive	0.08	artifact_neutral_f2_goldenhammer_active_
iconf2GoldenHammerIdle	0.16	artifact_neutral_f2_goldenhammer_
iconf3GoldenHammerActive	0.08	artifact_neutral_f3_goldenhammer_active_
iconf3GoldenHammerIdle	0.16	artifact_neutral_f3_goldenhammer_
iconf4GoldenHammerActive	0.08	artifact_neutral_f4_goldenhammer_active_
iconf4GoldenHammerIdle	0.16	artifact_neutral_f4_goldenhammer_
iconf5GoldenHammerActive	0.08	artifact_neutral_f5_goldenhammer_active_
iconf5GoldenHammerIdle	0.16	artifact_neutral_f5_goldenhammer_
iconf6GoldenHammerActive	0.08	artifact_neutral_f6_goldenhammer_active_
iconf6GoldenHammerIdle	0.16	artifact_neutral_f6_goldenhammer_
iconiconTwiceIceActive	0.08	icon_f6_icetwice_active_
iconiconTwiceIceIdle	0.16	icon_f6_icetwice_
iconneutralGoldenHammerActive	0.08	artifact_neutral_neutral_goldenhammer_active_
iconneutralGoldenHammerIdle	0.16	artifact_neutral_neutral_goldenhammer_
neutralAbjudicatorAttack	0.08	neutral_abjudicator_attack_
neutralAbjudicatorBreathing	0.1	neutral_abjudicator_breathing_
neutralAbjudicatorDeath	0.08	neutral_abjudicator_death_
neutralAbjudicatorHit	0.08	neutral_abjudicator_hit_
neutralAbjudicatorIdle	0.08	neutral_abjudicator_idle_
neutralAbjudicatorRun	0.08	neutral_abjudicator_run_
neutralAerAttack	0.08	neutral_aer_attack_
neutralAerBreathing	0.12	neutral_aer_breathing_
neutralAerDeath	0.08	neutral_aer_death_
neutralAerHit	0.08	neutral_aer_hit_
neutralAerIdle	0.08	neutral_aer_idle_
neutralAerRun	0.08	neutral_aer_run_
neutralAethermasterAttack	0.08	neutral_aethermaster_attack_
neutralAethermasterBreathing	0.13	neutral_aethermaster_breathing_
neutralAethermasterDeath	0.08	neutral_aethermaster_death_
neutralAethermasterHit	0.08	neutral_aethermaster_hit_
neutralAethermasterIdle	0.08	neutral_aethermaster_idle_
neutralAethermasterRun	0.08	neutral_aethermaster_run_
neutralAlterRexxAttack	0.08	neutral_alterrexx_attack_
neutralAlterRexxBreathing	0.1	neutral_alterrexx_breathing_
neutralAlterRexxDeath	0.08	neutral_alterrexx_death_
neutralAlterRexxHit	0.08	neutral_alterrexx_hit_
neutralAlterRexxIdle	0.08	neutral_alterrexx_idle_
neutralAlterRexxRun	0.08	neutral_alterrexx_run_
neutralAmuAttack	0.08	neutral_amu_attack_
neutralAmuBreathing	0.12	neutral_amu_breathing_
neutralAmuDeath	0.08	neutral_amu_death_
neutralAmuHit	0.08	neutral_amu_hit_
neutralAmuIdle	0.08	neutral_amu_idle_
neutralAmuRun	0.08	neutral_amu_run_
neutralArakiHeadhunterAttack	0.08	neutral_arakiheadhunter_attack_
neutralArakiHeadhunterBreathing	0.1	neutral_arakiheadhunter_breathing_
neutralArakiHeadhunterDeath	0.08	neutral_arakiheadhunter_death_
neutralArakiHeadhunterHit	0.08	neutral_arakiheadhunter_hit_
neutralArakiHeadhunterIdle	0.08	neutral_arakiheadhunter_idle_
neutralArakiHeadhunterRun	0.08	neutral_arakiheadhunter_run_
neutralArarasAttack	0.08	neutral_chloroara_attack_
neutralArarasBreathing	0.12	neutral_chloroara_breathing_
neutralArarasDeath	0.08	neutral_chloroara_death_
neutralArarasHit	0.08	neutral_chloroara_hit_
neutralArarasIdle	0.08	neutral_chloroara_idle_
neutralArarasRun	0.08	neutral_chloroara_run_
neutralArcaneLimiterAttack	0.08	neutral_mercarcanelimiter_attack_
neutralArcaneLimiterBreathing	0.13	neutral_mercarcanelimiter_breathing_
neutralArcaneLimiterDeath	0.08	neutral_mercarcanelimiter_death_
neutralArcaneLimiterHit	0.08	neutral_mercarcanelimiter_hit_
neutralArcaneLimiterIdle	0.08	neutral_mercarcanelimiter_idle_
neutralArcaneLimiterRun	0.08	neutral_mercarcanelimiter_run_
neutralArchitectT2K5Attack	0.08	neutral_buildepic_attack_
neutralArchitectT2K5Breathing	0.12	neutral_buildepic_breathing_
neutralArchitectT2K5Death	0.08	neutral_buildepic_death_
neutralArchitectT2K5Hit	0.08	neutral_buildepic_hit_
neutralArchitectT2K5Idle	0.08	neutral_buildepic_idle_
neutralArchitectT2K5Run	0.08	neutral_buildepic_run_
neutralArchonSpellbinderAttack	0.08	neutral_mercarchonspellbinder_attack_
neutralArchonSpellbinderBreathing	0.14	neutral_mercarchonspellbinder_breathing_
neutralArchonSpellbinderDeath	0.08	neutral_mercarchonspellbinder_death_
neutralArchonSpellbinderHit	0.08	neutral_mercarchonspellbinder_hit_
neutralArchonSpellbinderIdle	0.08	neutral_mercarchonspellbinder_idle_
neutralArchonSpellbinderRun	0.08	neutral_mercarchonspellbinder_run_
neutralArrowWhistlerAttack	0.08	neutral_arrowwhistler_attack_
neutralArrowWhistlerBreathing	0.1	neutral_arrowwhistler_breathing_
neutralArrowWhistlerDeath	0.08	neutral_arrowwhistler_death_
neutralArrowWhistlerHit	0.08	neutral_arrowwhistler_hit_
neutralArrowWhistlerIdle	0.08	neutral_arrowwhistler_idle_
neutralArrowWhistlerRun	0.08	neutral_arrowwhistler_run_
neutralArtifactHunterAttack	0.08	neutral_monsterartifacthunter_attack_
neutralArtifactHunterBreathing	0.14	neutral_monsterartifacthunter_breathing_
neutralArtifactHunterDeath	0.08	neutral_monsterartifacthunter_death_
neutralArtifactHunterHit	0.08	neutral_monsterartifacthunter_hurt_
neutralArtifactHunterIdle	0.08	neutral_monsterartifacthunter_idle_
neutralArtifactHunterRun	0.08	neutral_monsterartifacthunter_run_
neutralArtifactShaperAttack	0.08	neutral_artificereshaper_attack_
neutralArtifactShaperBreathing	0.09	neutral_artificereshaper_breathing_
neutralArtifactShaperDeath	0.08	neutral_artificereshaper_death_
neutralArtifactShaperHit	0.08	neutral_artificereshaper_hit_
neutralArtifactShaperIdle	0.08	neutral_artificereshaper_idle_
neutralArtifactShaperRun	0.08	neutral_artificereshaper_run_
neutralArtificerAttack	0.08	neutral_artificer_attack_
neutralArtificerBreathing	0.12	neutral_artificer_breathing_
neutralArtificerDeath	0.08	neutral_artificer_death_
neutralArtificerHit	0.08	neutral_artificer_hit_
neutralArtificerIdle	0.08	neutral_artificer_idle_
neutralArtificerRun	0.08	neutral_artificer_run_
neutralAshMephytAttack	0.08	neutral_ashmephyt_attack_
neutralAshMephytBreathing	0.11	neutral_ashmephyt_breathing_
neutralAshMephytDeath	0.08	neutral_ashmephyt_death_
neutralAshMephytHit	0.08	neutral_ashmephyt_hit_
neutralAshMephytIdle	0.08	neutral_ashmephyt_idle_
neutralAshMephytRun	0.08	neutral_ashmephyt_run_
neutralAstralCrusaderAttack	0.08	neutral_astralcrusader_attack_
neutralAstralCrusaderBreathing	0.1	neutral_astralcrusader_breathing_
neutralAstralCrusaderDeath	0.08	neutral_astralcrusader_death_
neutralAstralCrusaderHit	0.08	neutral_astralcrusader_hit_
neutralAstralCrusaderIdle	0.08	neutral_astralcrusader_idle_
neutralAstralCrusaderRun	0.08	neutral_astralcrusader_run_
neutralAzureHeraldAttack	0.08	neutral_azureherald_attack_
neutralAzureHeraldBreathing	0.13	neutral_azureherald_breathing_
neutralAzureHeraldDeath	0.08	neutral_azureherald_death_
neutralAzureHeraldHit	0.08	neutral_azureherald_hit_
neutralAzureHeraldIdle	0.08	neutral_azureherald_idle_
neutralAzureHeraldRun	0.08	neutral_azureherald_run_
neutralAzurehornShamanAttack	0.08	neutral_mercazurehorn_attack_
neutralAzurehornShamanBreathing	0.12	neutral_mercazurehorn_breathing_
neutralAzurehornShamanDeath	0.08	neutral_mercazurehorn_death_
neutralAzurehornShamanHit	0.08	neutral_mercazurehorn_hit_
neutralAzurehornShamanIdle	0.08	neutral_mercazurehorn_idle_
neutralAzurehornShamanRun	0.08	neutral_mercazurehorn_run_
neutralBastionAttack	0.08	neutral_bastion_attack_
neutralBastionBreathing	0.1	neutral_bastion_breathing_
neutralBastionDeath	0.08	neutral_bastion_death_
neutralBastionHit	0.08	neutral_bastion_hit_
neutralBastionIdle	0.08	neutral_bastion_idle_
neutralBastionRun	0.08	neutral_bastion_run_
neutralBeastCavernAttack	0.08	neutral_beastcavern_attack_
neutralBeastCavernBreathing	0.13	neutral_beastcavern_breathing_
neutralBeastCavernDeath	0.08	neutral_beastcavern_death_
