unit_folder	event_type	sound_file
neutral_arakiheadhunter	attack	sfx_neutral_arakiheadhunter_attack_swing
neutral_arakiheadhunter	attackDamage	sfx_neutral_arakiheadhunter_impact
neutral_arakiheadhunter	death	sfx_neutral_arakiheadhunter_death
neutral_arakiheadhunter	receiveDamage	sfx_neutral_arakiheadhunter_hit
neutral_arakiheadhunter	walk	sfx_neutral_earthwalker_death
neutral_arrowwhistler	apply	sfx_spell_blindscorch
neutral_arrowwhistler	attack	sfx_neutral_firespitter_attack_swing
neutral_arrowwhistler	attackDamage	sfx_neutral_firespitter_attack_impact
neutral_arrowwhistler	death	sfx_neutral_firespitter_death
neutral_arrowwhistler	receiveDamage	sfx_neutral_firespitter_hit
neutral_arrowwhistler	walk	sfx_neutral_firestarter_impact
neutral_artificer	apply	sfx_unit_deploy
neutral_artificer	attack	sfx_neutral_sunseer_attack_swing
neutral_artificer	attackDamage	sfx_neutral_sunseer_attack_impact
neutral_artificer	death	sfx_neutral_sunseer_death
neutral_artificer	receiveDamage	sfx_neutral_sunseer_hit
neutral_artificer	walk	sfx_neutral_ladylocke_attack_impact
neutral_artificereshaper	apply	sfx_summonlegendary
neutral_artificereshaper	attack	sfx_neutral_firestarter_attack_swing
neutral_artificereshaper	attackDamage	sfx_neutral_prophetofthewhite_death
neutral_artificereshaper	death	sfx_neutral_daggerkiri_death
neutral_artificereshaper	receiveDamage	sfx_neutral_silitharveteran_hit
neutral_artificereshaper	walk	sfx_f1_oserix_death
neutral_ashmephyt	apply	sfx_unit_deploy_3
neutral_ashmephyt	attack	sfx_neutral_ashmephyt_attack_swing
neutral_ashmephyt	attackDamage	sfx_neutral_ashmephyt_attack_impact
neutral_ashmephyt	death	sfx_neutral_ashmephyt_death
neutral_ashmephyt	receiveDamage	sfx_neutral_ashmephyt_hit
neutral_ashmephyt	walk	sfx_f5_unstableleviathan_hit
neutral_astralcrusader	apply	sfx_summonlegendary
neutral_astralcrusader	attack	sfx_neutral_sai_attack_swing
neutral_astralcrusader	attackDamage	sfx_neutral_sai_attack_impact
neutral_astralcrusader	death	sfx_neutral_yun_death
neutral_astralcrusader	receiveDamage	sfx_neutral_gro_hit
neutral_astralcrusader	walk	sfx_neutral_sai_attack_impact
neutral_astralprime	apply	sfx_neutral_prophetofthewhite_hit
neutral_astralprime	attack	sfx_neutral_firestarter_attack_swing
neutral_astralprime	attackDamage	sfx_neutral_firestarter_impact
neutral_astralprime	death	sfx_neutral_alcuinloremaster_death
neutral_astralprime	receiveDamage	sfx_neutral_firestarter_hit
neutral_astralprime	walk	sfx_neutral_firestarter_impact
neutral_azureherald	apply	sfx_unit_deploy
neutral_azureherald	attack	sfx_neutral_sunseer_attack_swing
neutral_azureherald	attackDamage	sfx_neutral_sunseer_attack_impact
neutral_azureherald	death	sfx_neutral_sunseer_death
neutral_azureherald	receiveDamage	sfx_neutral_sunseer_hit
neutral_azureherald	walk	sfx_neutral_ladylocke_attack_impact
neutral_bastion	apply	sfx_spell_divineblood
neutral_bastion	attack	sfx_neutral_spiritscribe_attack_swing
neutral_bastion	attackDamage	sfx_neutral_spiritscribe_impact
neutral_bastion	death	sfx_neutral_golembloodshard_death
neutral_bastion	receiveDamage	sfx_neutral_spiritscribe_hit
neutral_bastion	walk	sfx_neutral_ladylocke_attack_impact
neutral_beastcavern	apply	sfx_unit_deploy_2
neutral_beastcavern	attack	sfx_neutral_komodocharger_attack_swing
neutral_beastcavern	attackDamage	sfx_neutral_komodocharger_attack_impact
neutral_beastcavern	death	sfx_neutral_komodocharger_death
neutral_beastcavern	receiveDamage	sfx_neutral_komodocharger_hit
neutral_beastcavern	walk	sfx_neutral_ladylocke_attack_impact
neutral_beastdarkharbinger	apply	sfx_unit_deploy_1
neutral_beastdarkharbinger	attack	sfx_f6_frostwyvern_attack_swing
neutral_beastdarkharbinger	attackDamage	sfx_f6_frostwyvern_attack_impact
neutral_beastdarkharbinger	death	sfx_f6_frostwyvern_death
neutral_beastdarkharbinger	receiveDamage	sfx_f6_frostwyvern_hit
neutral_beastdarkharbinger	walk	sfx_neutral_ladylocke_attack_impact
neutral_beastmaster	apply	sfx_spell_diretidefrenzy
neutral_beastmaster	attack	sfx_neutral_serpenti_attack_swing
neutral_beastmaster	attackDamage	sfx_neutral_serpenti_attack_impact
neutral_beastmaster	death	sfx_neutral_serpenti_death
neutral_beastmaster	receiveDamage	sfx_neutral_serpenti_hit
neutral_beastmaster	walk	sfx_f1_oserix_death
neutral_beastmirkwooddevourer	apply	sfx_summonlegendary
neutral_beastmirkwooddevourer	attack	sfx_neutral_mirkblooddevourer_attack_swing
neutral_beastmirkwooddevourer	attackDamage	sfx_neutral_mirkblooddevourer_attack_impact
neutral_beastmirkwooddevourer	death	sfx_neutral_mirkblooddevourer_death
neutral_beastmirkwooddevourer	receiveDamage	sfx_neutral_mirkblooddevourer_hit
neutral_beastmirkwooddevourer	walk	sfx_neutral_ladylocke_attack_impact
neutral_beastphasehound	apply	sfx_unit_deploy_3
neutral_beastphasehound	attack	sfx_neutral_beastphasehound_attack_swing
neutral_beastphasehound	attackDamage	sfx_neutral_beastphasehound_attack_impact
neutral_beastphasehound	death	sfx_neutral_beastphasehound_death
neutral_beastphasehound	receiveDamage	sfx_neutral_beastphasehound_hit
neutral_beastphasehound	walk	sfx_neutral_ladylocke_attack_impact
neutral_beastrepulsion	apply	sfx_unit_deploy
neutral_beastrepulsion	attack	sfx_neutral_repulsionbeast_attack_swing
neutral_beastrepulsion	attackDamage	sfx_neutral_repulsionbeast_impact
neutral_beastrepulsion	death	sfx_neutral_repulsionbeast_death
neutral_beastrepulsion	receiveDamage	sfx_neutral_repulsionbeast_hit
neutral_beastrepulsion	walk	sfx_neutral_ladylocke_attack_impact
neutral_beastsaberspinetiger	apply	sfx_unit_deploy
neutral_beastsaberspinetiger	attack	sfx_neutral_beastsaberspinetiger_attack_swing
neutral_beastsaberspinetiger	attackDamage	sfx_neutral_beastsaberspinetiger_attack_impact
neutral_beastsaberspinetiger	death	sfx_neutral_beastsaberspinetiger_death
neutral_beastsaberspinetiger	receiveDamage	sfx_neutral_beastsaberspinetiger_hit
neutral_beastsaberspinetiger	walk	sfx_neutral_ladylocke_attack_impact
neutral_beastswamp	apply	sfx_unit_deploy
neutral_beastswamp	attack	sfx_neutral_komodocharger_attack_swing
neutral_beastswamp	attackDamage	sfx_f6_ancientgrove_attack_impact
neutral_beastswamp	death	sfx_f6_ancientgrove_death
neutral_beastswamp	receiveDamage	sfx_f6_ancientgrove_hit
neutral_beastswamp	walk	sfx_neutral_ladylocke_attack_impact
neutral_blacklocust	apply	sfx_summonlegendary
neutral_blacklocust	attack	sfx_neutral_stormatha_attack_swing
neutral_blacklocust	attackDamage	sfx_neutral_stormatha_attack_impact
neutral_blacklocust	death	sfx_neutral_stormatha_death
neutral_blacklocust	receiveDamage	sfx_neutral_stormatha_hit
neutral_blacklocust	walk	sfx_neutral_zurael_death
neutral_blisteringscorn	apply	sfx_spell_blindscorch
neutral_blisteringscorn	attack	sfx_neutral_firestarter_attack_swing
neutral_blisteringscorn	attackDamage	sfx_neutral_firestarter_impact
neutral_blisteringscorn	death	sfx_neutral_firestarter_death
neutral_blisteringscorn	receiveDamage	sfx_neutral_firestarter_hit
neutral_blisteringscorn	walk	sfx_neutral_firestarter_impact
neutral_bloodletter	apply	sfx_unit_deploy_1
neutral_bloodletter	attack	sfx_neutral_bluetipscorpion_attack_swing
neutral_bloodletter	attackDamage	sfx_neutral_bluetipscorpion_attack_impact
neutral_bloodletter	death	sfx_neutral_bluetipscorpion_death
neutral_bloodletter	receiveDamage	sfx_neutral_bluetipscorpion_hit
neutral_bloodletter	walk	sfx_neutral_ladylocke_attack_impact
neutral_bloodstonealchemist	apply	sfx_unit_deploy
neutral_bloodstonealchemist	attack	sfx_neutral_bloodtearalchemist_attack_swing
neutral_bloodstonealchemist	attackDamage	sfx_neutral_bloodtearalchemist_attack_impact
neutral_bloodstonealchemist	death	sfx_neutral_bloodtearalchemist_death
neutral_bloodstonealchemist	receiveDamage	sfx_neutral_bloodtearalchemist_hit
neutral_bloodstonealchemist	walk	sfx_neutral_ladylocke_attack_impact
neutral_blueconjurer	apply	sfx_spell_fractalreplication
neutral_blueconjurer	attack	sfx_neutral_prophetofthewhite_attack_swing
neutral_blueconjurer	attackDamage	sfx_neutral_alcuinloremaster_attack_impact
neutral_blueconjurer	death	sfx_neutral_alcuinloremaster_death
neutral_blueconjurer	receiveDamage	sfx_neutral_alcuinloremaster_hit
neutral_blueconjurer	walk	sfx_unit_run_magical_3
neutral_bonereaper	apply	sfx_spell_shadownova
neutral_bonereaper	attack	sfx_f4_blacksolus_attack_swing
neutral_bonereaper	attackDamage	sfx_f4_blacksolus_attack_impact
neutral_bonereaper	death	sfx_neutral_yun_death
neutral_bonereaper	receiveDamage	sfx_f4_blacksolus_hit
neutral_bonereaper	walk	sfx_neutral_sai_attack_impact
neutral_boulderbreach	apply	sfx_spell_immolation_b
neutral_boulderbreach	attack	sfx_f1_ironcliffeguardian_attack_swing
neutral_boulderbreach	attackDamage	sfx_f1_ironcliffeguardian_attack_impact
neutral_boulderbreach	death	sfx_f1_ironcliffeguardian_death
neutral_boulderbreach	receiveDamage	sfx_f1_ironcliffeguardian_hit
neutral_boulderbreach	walk	sfx_unit_run_charge_4
neutral_boulderhurler	apply	sfx_spell_diretidefrenzy
neutral_boulderhurler	attack	sfx_f6_icebeetle_attack_impact
neutral_boulderhurler	attackDamage	sfx_neutral_golembloodshard_attack_impact
neutral_boulderhurler	death	sfx_neutral_golembloodshard_death
neutral_boulderhurler	receiveDamage	sfx_neutral_golembloodshard_hit
neutral_boulderhurler	walk	sfx_neutral_ladylocke_attack_impact
neutral_buildcommon	apply	sfx_spell_diretidefrenzy
neutral_buildcommon	attack	sfx_f4_engulfingshadow_attack_swing
neutral_buildcommon	attackDamage	sfx_f4_engulfingshadow_hit
neutral_buildcommon	death	sfx_f4_engulfingshadow_death
neutral_buildcommon	receiveDamage	sfx_f4_engulfingshadow_attack_impact
neutral_buildcommon	walk	sfx_neutral_ladylocke_attack_impact
neutral_buildepic	apply	sfx_spell_blindscorch
neutral_buildepic	attack	sfx_neutral_sunelemental_attack_swing
neutral_buildepic	attackDamage	sfx_neutral_sunelemental_impact
neutral_buildepic	death	sfx_neutral_sunelemental_death
neutral_buildepic	receiveDamage	sfx_neutral_sunelemental_hit
neutral_buildepic	walk	sfx_neutral_sunelemental_impact
neutral_buildminion	apply	sfx_spell_divineblood
neutral_buildminion	attack	sfx_neutral_spiritscribe_attack_swing
neutral_buildminion	attackDamage	sfx_neutral_spiritscribe_impact
neutral_buildminion	death	sfx_neutral_golembloodshard_death
neutral_buildminion	receiveDamage	sfx_neutral_spiritscribe_hit
neutral_buildminion	walk	sfx_neutral_ladylocke_attack_impact
neutral_calculator	apply	sfx_ui_booster_packexplode
neutral_calculator	attack	sfx_neutral_hailstonehowler_attack_swing
neutral_calculator	attackDamage	sfx_neutral_hailstonehowler_impact
neutral_calculator	death	sfx_neutral_hailstonehowler_death
neutral_calculator	receiveDamage	sfx_neutral_hailstonehowler_hit
neutral_calculator	walk	sfx_unit_run_charge_4
neutral_capriciouswarrior	apply	sfx_summonlegendary
neutral_capriciouswarrior	attack	sfx_neutral_khymera_attack_swing
neutral_capriciouswarrior	attackDamage	sfx_neutral_khymera_impact
neutral_capriciouswarrior	death	sfx_neutral_khymera_death
neutral_capriciouswarrior	receiveDamage	sfx_neutral_khymera_hit
neutral_capriciouswarrior	walk	sfx_neutral_rook_hit
neutral_captainhankheart	apply	sfx_ui_booster_packexplode
neutral_captainhankheart	attack	sfx_neutral_valehunter_attack_swing
neutral_captainhankheart	attackDamage	sfx_neutral_alcuinloremaster_attack_impact
neutral_captainhankheart	death	sfx_neutral_arcanelimiter_death
neutral_captainhankheart	receiveDamage	sfx_neutral_alcuinloremaster_hit
neutral_captainhankheart	walk	sfx_neutral_ladylocke_attack_impact
neutral_celebrant	apply	sfx_unit_deploy
neutral_celebrant	attack	sfx_neutral_bloodtearalchemist_attack_swing
neutral_celebrant	attackDamage	sfx_neutral_bloodtearalchemist_attack_impact
neutral_celebrant	death	sfx_neutral_bloodtearalchemist_death
neutral_celebrant	receiveDamage	sfx_neutral_bloodtearalchemist_hit
neutral_celebrant	walk	sfx_neutral_ladylocke_attack_impact
neutral_chakkram	apply	sfx_neutral_prophetofthewhite_hit
neutral_chakkram	attack	sfx_neutral_firestarter_attack_swing
neutral_chakkram	attackDamage	sfx_neutral_firestarter_impact
neutral_chakkram	death	sfx_neutral_alcuinloremaster_death
neutral_chakkram	receiveDamage	sfx_neutral_firestarter_hit
neutral_chakkram	walk	sfx_neutral_firestarter_impact
neutral_chaoselemental	apply	sfx_ui_booster_packexplode
neutral_chaoselemental	attack	sfx_neutral_chaoselemental_attack_swing
neutral_chaoselemental	attackDamage	sfx_neutral_chaoselemental_attack_impact
neutral_chaoselemental	death	sfx_neutral_chaoselemental_hit
neutral_chaoselemental	receiveDamage	sfx_neutral_chaoselemental_hit
neutral_chaoselemental	walk	sfx_neutral_ladylocke_attack_impact
neutral_chloroara	apply	sfx_summonlegendary
neutral_chloroara	attack	sfx_neutral_wingsofparadise_attack_swing
neutral_chloroara	attackDamage	sfx_f1_oserix_attack_impact
neutral_chloroara	death	sfx_neutral_sunelemental_attack_swing
neutral_chloroara	receiveDamage	sfx_f1_oserix_hit
neutral_chloroara	walk	sfx_neutral_ladylocke_attack_impact
neutral_contentiousbrute	apply	sfx_spell_immolation_b
neutral_contentiousbrute	attack	sfx_f1_windbladecommander_attack_swing
neutral_contentiousbrute	attackDamage	sfx_f1_windbladecommander_attack_impact
neutral_contentiousbrute	death	sfx_f1_windbladecommander_death
neutral_contentiousbrute	receiveDamage	sfx_f1_windbladecommander_hit
neutral_contentiousbrute	walk	sfx_neutral_ladylocke_attack_impact
neutral_crimsonmystic	apply	sfx_summonlegendary
neutral_crimsonmystic	attack	sfx_neutral_sai_attack_swing
neutral_crimsonmystic	attackDamage	sfx_neutral_sai_attack_impact
neutral_crimsonmystic	death	sfx_neutral_yun_death
neutral_crimsonmystic	receiveDamage	sfx_neutral_gro_hit
neutral_crimsonmystic	walk	sfx_neutral_sai_attack_impact
neutral_critterc	apply	sfx_unit_deploy
neutral_critterc	attack	sfx_neutral_komodocharger_attack_swing
neutral_critterc	attackDamage	sfx_f6_ancientgrove_attack_impact
neutral_critterc	death	sfx_f6_ancientgrove_death
neutral_critterc	receiveDamage	sfx_f6_ancientgrove_hit
neutral_critterc	walk	sfx_neutral_ladylocke_attack_impact
neutral_critterd	apply	sfx_spell_amplification
neutral_critterd	attack	sfx_neutral_sai_attack_swing
neutral_critterd	attackDamage	sfx_neutral_sai_attack_impact
neutral_critterd	death	sfx_neutral_sai_death
neutral_critterd	receiveDamage	sfx_neutral_sai_hit
neutral_critterd	walk	sfx_spell_polymorph
neutral_cryptographer	apply	sfx_ui_booster_packexplode
neutral_cryptographer	attack	sfx_neutral_alcuinloremaster_attack_swing
neutral_cryptographer	attackDamage	sfx_neutral_alcuinloremaster_attack_impact
neutral_cryptographer	death	sfx_neutral_alcuinloremaster_death
neutral_cryptographer	receiveDamage	sfx_neutral_alcuinloremaster_hit
neutral_cryptographer	walk	sfx_unit_run_magical_3
neutral_dagona	apply	sfx_unit_deploy
neutral_dagona	attack	sfx_neutral_bloodtearalchemist_attack_swing
neutral_dagona	attackDamage	sfx_neutral_bloodtearalchemist_attack_impact
neutral_dagona	death	sfx_neutral_bloodtearalchemist_death
neutral_dagona	receiveDamage	sfx_neutral_bloodtearalchemist_hit
neutral_dagona	walk	sfx_neutral_ladylocke_attack_impact
neutral_dagonafish	apply	sfx_unit_deploy
neutral_dagonafish	attack	sfx_f6_boreanbear_attack_impact
neutral_dagonafish	attackDamage	sfx_neutral_hailstonehowler_impact
neutral_dagonafish	death	sfx_neutral_hailstonehowler_death
neutral_dagonafish	receiveDamage	sfx_neutral_hailstonehowler_hit
neutral_dagonafish	walk	sfx_neutral_ladylocke_attack_impact
neutral_darknemesis	apply	sfx_summonlegendary
neutral_darknemesis	attack	sfx_f2_jadeogre_attack_swing
neutral_darknemesis	attackDamage	sfx_f6_draugarlord_attack_impact_
neutral_darknemesis	death	sfx_f6_draugarlord_death
neutral_darknemesis	receiveDamage	sfx_f6_draugarlord_hit
neutral_darknemesis	walk	sfx_unit_physical_4
neutral_daywatcher	apply	sfx_unit_deploy_2
neutral_daywatcher	attack	sfx_neutral_sunseer_attack_swing
neutral_daywatcher	attackDamage	sfx_neutral_sunseer_attack_impact
neutral_daywatcher	death	sfx_neutral_sunseer_death
neutral_daywatcher	receiveDamage	sfx_neutral_sunseer_hit
neutral_daywatcher	walk	sfx_unit_run_magical_4
neutral_deathblighter	apply	sfx_neutral_chaoselemental_hit
neutral_deathblighter	attack	sfx_f4_blacksolus_attack_swing
neutral_deathblighter	attackDamage	sfx_f4_blacksolus_attack_impact
neutral_deathblighter	death	sfx_f4_blacksolus_death
neutral_deathblighter	receiveDamage	sfx_f4_blacksolus_hit
neutral_deathblighter	walk	sfx_neutral_chaoselemental_death
neutral_deceptib0t	apply	sfx_unit_deploy
neutral_deceptib0t	attack	sfx_neutral_sunseer_attack_swing
neutral_deceptib0t	attackDamage	sfx_neutral_sunseer_attack_impact
neutral_deceptib0t	death	sfx_neutral_sunseer_death
neutral_deceptib0t	receiveDamage	sfx_neutral_sunseer_hit
neutral_deceptib0t	walk	sfx_unit_run_charge_4
neutral_dex	apply	sfx_spell_diretidefrenzy
neutral_dex	attack	sfx_f6_waterelemental_attack_swing
neutral_dex	attackDamage	sfx_neutral_fog_attack_impact
neutral_dex	death	sfx_neutral_fog_death
neutral_dex	receiveDamage	sfx_f6_waterelemental_hit
neutral_dex	walk	sfx_neutral_ladylocke_attack_impact
neutral_diamondgolem	apply	sfx_unit_deploy_1
neutral_diamondgolem	attack	sfx_neutral_golembloodshard_attack_swing
neutral_diamondgolem	attackDamage	sfx_neutral_golembloodshard_attack_impact
neutral_diamondgolem	death	sfx_neutral_golembloodshard_death
neutral_diamondgolem	receiveDamage	sfx_neutral_golembloodshard_hit
neutral_diamondgolem	walk	sfx_neutral_earthwalker_death
neutral_dilotas_attack	apply	sfx_ui_booster_packexplode
neutral_dilotas_attack	attack	sfx_f6_icebeetle_attack_swing
neutral_dilotas_attack	attackDamage	sfx_neutral_spelljammer_attack_impact
neutral_dilotas_attack	death	sfx_neutral_spelljammer_death
neutral_dilotas_attack	receiveDamage	sfx_neutral_spelljammer_hit
neutral_dilotas_attack	walk	sfx_neutral_ladylocke_attack_impact
neutral_dreamgazer	apply	sfx_spell_ghostlightning
neutral_dreamgazer	attack	sfx_neutral_monsterdreamoracle_attack_swing
neutral_dreamgazer	attackDamage	sfx_neutral_monsterdreamoracle_attack_impact
neutral_dreamgazer	death	sfx_neutral_monsterdreamoracle_death
neutral_dreamgazer	receiveDamage	sfx_neutral_monsterdreamoracle_hit
neutral_dreamgazer	walk	sfx_neutral_ladylocke_attack_impact
neutral_dustwailer	apply	sfx_unit_deploy_2
neutral_dustwailer	attack	sfx_neutral_dragonlark_attack_swing
neutral_dustwailer	attackDamage	sfx_neutral_dragonlark_attack_impact
neutral_dustwailer	death	sfx_neutral_dragonlark_death
neutral_dustwailer	receiveDamage	sfx_neutral_dragonlark_hit
neutral_dustwailer	walk	sfx_neutral_ladylocke_attack_impact
neutral_eclipse	apply	sfx_summonlegendary
neutral_eclipse	attack	sfx_f6_icebeetle_attack_swing
neutral_eclipse	attackDamage	sfx_neutral_spelljammer_attack_impact
neutral_eclipse	death	sfx_neutral_spelljammer_death
neutral_eclipse	receiveDamage	sfx_neutral_spelljammer_hit
neutral_eclipse	walk	sfx_neutral_ladylocke_attack_impact
neutral_emp	apply	sfx_spell_immolation_b
neutral_emp	attack	sfx_f1_ironcliffeguardian_attack_swing
neutral_emp	attackDamage	sfx_f1_ironcliffeguardian_attack_impact
neutral_emp	death	sfx_f1_ironcliffeguardian_death
neutral_emp	receiveDamage	sfx_f1_ironcliffeguardian_hit
neutral_emp	walk	sfx_unit_run_charge_4
neutral_envybaer	apply	sfx_summonlegendary
neutral_envybaer	attack	sfx_f6_boreanbear_attack_swing
neutral_envybaer	attackDamage	sfx_f6_boreanbear_attack_impact
neutral_envybaer	death	sfx_f6_boreanbear_death
neutral_envybaer	receiveDamage	sfx_f6_boreanbear_hit
neutral_envybaer	walk	sfx_neutral_arakiheadhunter_hit
neutral_exun	apply	sfx_summonlegendary
neutral_exun	attack	sfx_neutral_arakiheadhunter_attack_swing
neutral_exun	attackDamage	sfx_neutral_arakiheadhunter_impact
neutral_exun	death	sfx_neutral_arakiheadhunter_death
neutral_exun	receiveDamage	sfx_neutral_arakiheadhunter_hit
neutral_exun	walk	sfx_neutral_arakiheadhunter_hit
neutral_feralu	apply	sfx_unit_deploy_2
neutral_feralu	attack	sfx_neutral_golemdragonbone_attack_swing
neutral_feralu	attackDamage	sfx_neutral_golemdragonbone_impact
neutral_feralu	death	sfx_neutral_golemdragonbone_death
neutral_feralu	receiveDamage	sfx_neutral_golemdragonbone_hit
neutral_feralu	walk	sfx_unit_physical_4
neutral_firestarter	apply	sfx_spell_blindscorch
neutral_firestarter	attack	sfx_neutral_firestarter_attack_swing
neutral_firestarter	attackDamage	sfx_neutral_firestarter_impact
neutral_firestarter	death	sfx_neutral_firestarter_death
neutral_firestarter	receiveDamage	sfx_neutral_firestarter_hit
neutral_firestarter	walk	sfx_neutral_firestarter_impact
neutral_fog	apply	sfx_spell_diretidefrenzy
neutral_fog	attack	sfx_neutral_fog_attack_swing
neutral_fog	attackDamage	sfx_neutral_fog_attack_impact
neutral_fog	death	sfx_neutral_fog_death
neutral_fog	receiveDamage	sfx_neutral_fog_hit
